,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Office of the Secretary,201102,Popular Title: ACAA SNPRM,"Carrier-Supplied Medical Oxygen, Service Animals, and Accessibility of Carrier Websites, Kiosks, and In-Flight Entertainment Systems",Red,RIN 2105-AD96,Stage: SNPRM,Previous Stage:None,Abstract: This rulemaking would fulfill a commitment made in the final rule amending the Air Carrier Access Act rules to develop an SNPRM seeking information from the public on: (1) the cost and technical issues involved in requiring carrier website accessibility; (2) whether automated kiosks operated by carriers in airports and elsewhere should be required to be accessible; (3) whether there are safety-related reasons for excluding service animals other than dogs that may be specific to foreign carriers; (4) whether the cost of requiring carriers to supply free in-flight medical oxygen would create an undue burden; and (5) whether providing high-contrast captioning on in-flight entertainment displays is technically and economically feasible.,None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/15/2009,Docket Number: Dates for SNPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for SNPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for SNPRM: None
12,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Package Inspection Authority,Hazardous Materials: Enforcement Regulations,Red,RIN 2137-AE13,Stage: Final Rule,Previous Stage: NPRM: Publication Date 10/02/2008;End of Comment Period 12/01/2008.,"Abstract: Pursuant to a mandate in SAFETEA-LU (section 7118 of P.L. 109-59), this rulemaking would establish procedural regulations to implement authority provided to DOT to open packages believed to contain hazardous materials; remove such packages from transportation; gather information; order the package transported to a facility for examination and analysis; obtain assistance from qualified persons; and issue emergency restrictions, prohibitions, recalls, or out-of-service orders to abate an imminent hazard.",EU NAFTA,Foreign,,,,,,Prompting action: Statute,Legal Deadline: Temporary Rule : 10/11/2005 Final Rule : 08/10/2006,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/10/2005,Docket Number: PHMSA-2005-22356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
13,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Air Packaging,Hazardous Materials; Combination Packages Containing Liquids Intended for Transport by Aircraft,Green,RIN 2137-AE32,Stage: Final Rule,Previous Stage: ANPRM: Publication 7/07/2008; End of Comment Period 9/5/2008. NPRM: Publication 5/14/2010; End of Comment Period 7/13/2010.,"Abstract: Incident data and testing conducted on behalf of DOT indicate many combination packagings authorized for the transportation of hazardous materials may not withstand conditions normally incident to air transportation. PHMSA is considering measures to reduce the incidence of package failures and to minimize the consequences of failures should they occur. This rulemaking would require additional measures to verify packaging integrity, such as performance testing, and revisions to packaging requirements, such as the addition of liners or absorbent material.",EU NAFTA,Foreign,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/04/2007 Docket Number: PHMSA-07-29364 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
14,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Low stress liquid pipelines,Pipeline Safety: Completing regulation of hazardous liquid pipelines operating at low stress,Green,RIN 2137-AE36,Stage: Final Rule,Previous Stage: NPRM: Publication Date 6/22/2010 ;End of Comment Period 8/23/2010.,"Abstract: This rulemaking would amend pipeline safety regulations to apply safety regulation to rural low-stress hazardous liquid pipelines that are not covered by safety regulations in 49 CFR Part 195. This change complies with a mandate in the Pipeline Inspection, Protection, Enforcement, and Safety Act of 2006 (PIPES Act). Until 2008, unless a rural low stress pipeline crossed a commercially navigable waterway, a hazardous liquid pipeline operating at low-stress in a rural area was not regulated under Federal pipeline  safety regulations in 49 CFR Part 195. Section four of the Pipeline Inspection, Protection, Enforcement, and Safety Act of 2006 (PIPES Act), requires PHMSA to ""issue regulations subjecting low-stress hazardous liquid pipelines to the same standards and regulations as other hazardous liquid pipelines."" The Act also provides that the new regulations could be issued in phases. PHMSA decided to implement the PIPES Act mandate in phases, in part because PHMSA did not have complete data on the extent of rural low stress pipelines that would be covered by the statutory mandate. Phase one, published in a final rule on June 3, 2008, applied full Part 195 regulation to the higher-risk, larger-diameter, rural low-stress pipelines, i.e., those low-stress pipelines with a diameter of 8 5/8-inches or greater located in or within one-half mile of an unusually sensitive area (USA). These are the rural low stress pipelines that have more potential to cause harm to unusually sensitive areas. In phase two (this rulemaking), we are applying Part 195 safety requirements to all rural low-stress pipelines not included in the phase one rule. Thus, the pipelines addressed by this  rulemaking are those rural low-stress pipelines of any diameter located more than one-half mile from a USA and those less than 8 5/8 inches in diameter located within one-half mile  of a USA. This rulemkaing was recently reclassified as non-significant and will be removed from the next report.",None,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/15/2008 ,Docket Number: PHMSA-2008-0186,3/1/11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/4/11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/5/11,NA,NA,NA,NA,,7/12/11,NA,NA,9/13/11,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A ,,,,,,,,Federal Register Citation for Final Rule: None
15,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Loading/Unloading,Hazardous Materials: Bulk Loading and Unloading Operations,Red,RIN 2137-AE37,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would request information from industry that would consider whether additional requirements governing bulk loading and unloading operations are necessary. PHMSA has reviewed transportation incident data and findings of several National Transportation Safety Board and Chemical Satety Board accident investigations involving bulk hazardous materials loading and unloading operations, which suggest there may be opportunities to enhance the safety of such operations. In particular, PHMSA is examining what, if any, safety benefits would accrue from a requirement for persons conducting bulk loading and unloading operations to develop and implement operating procedures governing these operations. PHMSA has decided to publish a proposed rule instead of a pre-rule.",Information Collection,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/28/2008 Docket Number: PHMSA-2007-28119 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Awaiting development of additional data Awaiting development of additional data Awaiting development of additional data Awaiting development of additional data Awaiting development of additional data Awaiting development of additional data,Awaiting development of additional data,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
16,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Excavation Damage Laws,Pipeline Safety: Enforcement of State Excavation Damage Laws,Green,RIN 2137-AE43,Stage: NPRM,Previous Stage: ANPRM: Publication 10/29/2009; End of Comment Period 12/14/2009.,"Abstract: The PIPES Act provides PHMSA with the authority to enforce excavation damage laws in those states that have inadequate enforcement. This rulemaking would consider standards for excavators and operators to follow when conducting excavation in a vicinity of a pipeline and the administrative procedures to be used for enforcement proceedings. This rulemaking was recently upgraded to ""significant.""",None,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/30/2009 Docket Number: PHMSA 2009-0192 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
17,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Transportation of Lithium Batteries,Hazardous Materials: Revisions to Requirements for the Transportation of Lithium Batteries,Red,RIN 2137-AE44,Stage: Final Rule,Previous Stage: NPRM: Publication Date 1/11/2010; End of Comment Period 3/12/2010.,"Abstract: This rulemaking would amend the Hazardous Materials Regulations to comprehensively address the safe transportation of lithium cells and batteries. The intent of the rulemaking is to strengthen the current regulatory framework by imposing more effective safeguards, including design testing to address risks related to internal short circuits, and enhanced packaging, hazard communication, and operational measures for various types and sizes of lithium batteries in specific transportation contexts. The rulemaking responds to several recommendations issued by the National Transportation Safety Board.",Regulatory Flexibility Act,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/26/2009 Docket Number: PHMSA-2009-0095 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
18,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Combustible Liquids,Hazardous Materials: Combustible Liquids,Green,RIN 2137-AE52,Stage: NPRM,Previous Stage: ANPRM: Publication 04/05/2010; End of Comment Period 07/06/2010.,"Abstract: This rulemaking would consider the transportation of combustible liquids and whether the Hazardous Materials Regulations (HMR) should harmonize domestic regulations with international standards. Additionally, it would examine ways to revise, clarify, or relax certain regulatory requirements to facilitate the transportation of combustible liquids while maintaining an adequate level of safety. This rulemkaing was recently upgraded to   signficant.",EU NAFTA,Foreign,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/30/2009 Docket Number: PHMSA-2009-0241 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
19,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Wetlines,Hazardous Materials: Safety Requirements for External Product Piping on Cargo Tanks Transporting Flammable Liquids (Wetlines),Green,RIN 2137-AE53,Stage: NPRM,Previous Stage:None,Abstract: The rulemaking would amend the Hazardous Materials Regulations to prohibit flammable liquids from being transported in unprotected product piping on existing and newly manufactured DOT specification cargo tank motor vehicles.,None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/01/2009 Docket Number: PHMSA-2009-0303 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: 76 FR 4847      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: 76 FR 4847
20,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Texting,Hazardous Materials: Limiting the Use of Electronic Devices by Highway,Green,RIN 2137-AE63,Stage: Final Rule,Previous Stage: NRM: Publication Date 9/27/2010; End of Comment Period 10/27/2010.,"Abstract: This rulemaking would restrict the use of electronic devices by drivers during the operation of a motor vehicle containing a quantity of hazardous materials requiring placarding under Part 172 of the 49 CFR or any quantity of a material listed as a select agent or toxin in 42 CFR Part 73. Additionally, in accordance with requirements proposed by the Federal Motor Carrier Safety Administration (FMCSA), motor carriers are prohibited from requiring or allowing drivers of covered motor vehicles to engage in texting while driving. This rulemaking would improve health and safety on the Nationå«s highways by reducing the prevalence of distracted driving-related crashes, fatalities, and injuries involving drivers of commercial motor vehicles.",None,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/05/2010 Docket Number: PHMSA-2010-0221 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
21,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Control Room Management,Pipeline Safety: Control Room Management; Change in Implementation Period,Black,RIN 2137-AE64,Stage: Final Rule,Previous Stage: NPRM: .,"Abstract: PHMSA published the Control Room Management/Human Factors final rule in  the Federal Register (74 FR 63310) on December 3, 2009, which became effective on February 1, 2010. The final rule established an 18-month program development deadline of August 1, 2011, and a subsequent 18-month program implementation deadline of February  1, 2013. This notice proposes to expedite the program implementation deadline to August 1, 2011, for most of the requirements, except for certain provisions regarding adequate information and alarm management, which would have a program implementation deadline of August 1, 2012. The final rule‰Ûªs regulatory analysis did not consider specific costs for the program implementation deadlines because the costs associated with the rule were determined to be the first year program implementation costs, and were not dependent on the implementation deadline. PHMSA believes that the 18 months provided for program development is sufficient for pipeline operators to both develop and implement certain provisions of the rule. Where PHMSA believes there is a need for additional program implementation time, we propose to moderately shorten that time by only six months. Therefore, PHMSA does not believe there is additional cost for this proposed rule beyond what has already been evaluated in the original control room management final rule.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/05/2010 Docket Number: PHMSA-2007-27954 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
22,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Use of Mobile Telephones,Hazardous Materials: Limiting the Use of Mobile Telephones by Highway,Red,RIN 2137-AE65,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would limit the use of mobile telephones by drivers during the operation of a motor vehicle containing a quantity of hazardous materials requiring placarding under Part 172 of the 49 CFR or any quantity of a select agent or toxin listed in 42 CFR Part 73. Additionally, in accordance with requirements proposed by the Federal Motor Carrier Safety Administration (FMCSA), motor carriers would be prohibited from requiring or allowing drivers of covered motor vehicles to engage in the use of mobile telephones while driving. This rulemaking would improve health and safety on the Nationå «s highways by reducing the prevalence of distracted driving-related crashes, fatalities, and injuries involving drivers of commercial motor vehicles.",None,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/13/2010 Docket Number: PHMSA-2010-0227 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
23,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Liquid Hazardous Pipelines,Pipeline Safety: Safety of On-Shore Liquid Hazardous Pipelines,Green,RIN 2137-AE66,Stage: ANPRM,Previous Stage:None,"Abstract: This rulemaking would address effective methods that hazardous liquid operators can take to improve the protection of High Consequence Areas (HCA) and other vulnerable areas along their hazardous liquid onshore pipelines. PHMSA is considering whether   changes are needed to the regulations covering hazardous liquid onshore pipelines, whether other areas should be included as HCAs for integrity management (IM) protections, what the repair timeframes should be for areas outside the HCAs that are assessed as part of the IM program, whether leak detection standards are necessary, valve spacing requirements are needed on new construction or existing pipelines, and PHMSA should extend regulation to certain pipelines currently exempt from regulation. The agency would also address the public safety and environmental aspects any new requirements, as well as the cost implications and regulatory burden.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/13/2010,Docket Number: PHMSA-2010-0229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for ANPRM: 75 FR 63774      ,,,,,,,,Federal Register Citation for ANPRM: 75 FR 63774
24,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Distracted Driving,Drivers of CMVs: Addressing Distracted Driving,Red,RIN 2137-AE67,Stage: ANPRM,Previous Stage:None,"Abstract: The Federal Motor Carrier Safety Administration (FMCSA) and Pipeline and Hazardous Materials Safety Administration (PHMSA) are considering a rulemaking to limit or restrict the use of electronic devices or certain activities by commercial motor vehicle (CMV) drivers operating in interstate commerce and for drivers of CMVs containing a quantity of hazardous materials requiring placarding under Part 172 of the 49 CFR or any quantity of a select agent or toxin listed in 42 CFR Part 73. The Agencies have considered the results of recent research concerning distracted driving, and ideas and concepts from FMCSAå«s Motor Carrier Safety Advisory Committee and now seeks public comment and information to assist the Agencies in determining whether additional regulatory action is needed as a follow-up to previous regulatory actions.",None,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/20/2010,Docket Number: PHMSA 2010-0254/FMCSA 2010-0312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for ANPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for ANPRM: None
25,Pipeline and Hazardous Materials Safety Administration,201102,Popular Title: Lithium Batteries II,Hazardous Materials: Transportation of Lithium Batteries,Yellow,RIN 2137-AE68,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would amend requirements in the Hazardous Materials Regulations (HMR) that apply to cargo shipments of lithium batteries and cells by aircraft (none of the proposed changes would apply to the checked or carry-on baggage of a passenger or crewmember). The revisions would apply to shipments of lithium cells and batteries (but not to lithium batteries packed with or contained in equipment) and would: (1) extend the current prohibition of lithium metal cells and batteries from passenger carrying aircraft to cargo-only aircraft; (2) prohibit the transport of lithium ion cells and batteries as cargo aboard passenger-carrying aircraft; (3) impose a restriction on the location(s) on a cargo-only aircraft where lithium cells and batteries could be transported. One additional change would reduce the aircraft quantity limits for lithium cells and batteries packed with or contained in equipment.,Economically Significant Major,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/13/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
26,Research and Innovative Technology Administration,201102,Popular Title: Reporting Ancillary Airline Passenger Revenues,Reporting Ancillary Airline Passenger Revenues,Green,RIN 2139-AA13,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would collect more detailed revenue information regarding airline imposed fees from those air carriers meeting the definition of ""large certificated air carriers."" Many air carriers have adopted fees for such services as checked baggage, carry-on baggage, meals, on-board entertainment, internet connections, pillows, blankets, early boarding, canceling or changing reservations, unaccompanied minors, pet transportation, etc, Also, the Department is proposing to change the way it computes mishandled baggage rates from mishandled baggage reports per domestic enplanement to mishandled bags per checked bags.",Information Collection,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/01/2010,Docket Number: RITA 2011-0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
