,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
13,Federal Aviation Administration,201201,Popular Title: Alaska Guide Pilots,Regulation Of Flight Operations Conducted By Alaska Guide Pilots,Green,RIN 2120-AJ78,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would establish general operating and flight rules applicable to the flight operations conducted by Alaska guide pilots. The rulemaking would implement the Wendell H. Ford Aviation Investment and Reform Act for the 21st Century.,Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/04/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
14,Federal Aviation Administration,201201,Popular Title: Air Carrier Maintenance Training,Air Carrier Maintenance Training Program,Red,RIN 2120-AJ79,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would require FAA approval of maintenance training programs  of air carriers that operate aircraft type certificated for a passenger seating configuration of  10 seats or more (excluding any pilot seat). The intent of this rulemaking is to reduce the number of accidents and incidents caused by human error, improper maintenance, inspection, or repair practices.",Regulatory Flexibility Act,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 09/26/2012,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/28/2008,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
15,Federal Aviation Administration,201201,Popular Title: SMS for Part 121,Safety Management Systems for Part 121 Certificate Holders,Green,RIN 2120-AJ86,Stage: Final Rule,Previous Stage: NPRM: Publication Date 11/05/2010; End of Comment Period 02/03/2011; Extended Comment Period 01/31/2011; End of Extended Comment Period 03/07/2011.,"Abstract: This rulemaking would require each certificate holder operating under 14 CFR part 121 to develop and implement a safety management system (SMS) to improve the  safety of its aviation related activities. A safety management system is a comprehensive, process-oriented approach to managing safety throughout an organization. An SMS includes an organization-wide safety policy; formal methods for identifying hazards, controlling, and continually assessing risk and safety performance; and promotion of a safety culture. SMS stresses not only compliance with technical standards but increased emphasis on the overall safety performance of the organization.",Regulatory Flexibility Act,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 07/30/2012 NPRM : 10/29/2010,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/01/2010,Docket Number: FAA-2009-0671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
16,Federal Aviation Administration,201201,Popular Title: Flight Crewmember Mentoring,"Flight Crewmember Mentoring, Leadership and Professional Development (HR 5900)",Red,RIN 2120-AJ87,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would amend the regulations for air carrier training programs under part 121. The action is necessary to ensure that air carriers establish or modify training programs that address mentoring, leadership, and professional development of flight crewmembers in part 121 operations. The amendments are intended to contribute significantly to airline safety by reducing aviation accidents.",,,,,,,,Prompting action: Statute,Legal Deadline: NPRM : 07/29/2011 Rulemaking Project Initiated: 08/01/2010 Docket Number:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
17,Federal Aviation Administration,201201,Popular Title: NY Congestion Management,"New York Congestion Management Rule for LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport",Red,RIN 2120-AJ89,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would replace the current temporary orders limiting scheduled operations at LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport with a more permanent rule to address the issues of congestion and delay at the New York areaå«s three major commercial airports, while also promoting fair access and competition. The rulemaking would help ensure that congestion and delays are managed by limiting scheduled and unscheduled operations. The rulemaking would also establish a secondary market for U.S. and foreign air carriers to buy, sell, trade, and lease slots amongst each other at each of the three airports. This would allow carriers serving or seeking to serve the New York area airports to exchange slots as their business models and strategic goals require.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/21/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
18,Federal Aviation Administration,201201,Popular Title: Lavatory Oxygen Systems,Lavatory Oxygen Systems,Green,RIN 2120-AJ92,Stage: Interim Final Rule,Previous Stage:None,Abstract: This rulemaking would temporarily authorize variances from existing standards related to the provisioning of supplemental oxygen inside lavatories. This action is necessitated by other mandatory actions that temporarily render such oxygen systems inoperative.,,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/14/2011,Docket Number: FAA-2011-0186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Interim Final Rule: 76 FR 12550      ,,,,,,,,Federal Register Citation for Interim Final Rule: 76 FR 12550
19,Federal Aviation Administration,201201,Popular Title: Part 121 Exiting Icing,Part 121 Exiting Icing,Red,RIN 2120-AJ95,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would establish the standards for when flightcrews need to take action to exit icing conditions. If adopted, this rulemaking would apply to aircraft with a maximum takeoff weight of less than 60,000 pounds. This rulemaking is based on recommendations from an Aviation Rulemaking Advisory Committee working group after reviewing certain accidents and incidents. The intended affect of this action is to avoid similar accidents and incidents in the future. This rulemaking replaces RIN 2120-AJ74, for which an NPRM had originally been scheduled for 11/02/2011. This rulemaking has expanded the scope of RIN 2120-AJ74 to include requirements for design approval holders.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/22/2009,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
20,Federal Highway Administration,201201,Popular Title: Tunnel Inspection,National Tunnel Inspection Standards,Red,RIN 2125-AF24,Stage: Final Rule,Previous Stage: ANPRM: Publication Date 11/18/08; End of Comment Period 2/17/09. NPRM: Publication Date 7/22/2010; End of Comment Period 09/20/2010.,"Abstract: This rulemaking would revise 23 CFR Part 650 -- Bridges, Structures, and Hydraulics, by adding the National Tunnel Inspection Standards (NTIS) under Subpart E. We anticipate that the NTIS may be modeled after the existing National Bridge Inspection Standards and may include requirements for, among other things, inspection procedures, the qualifications and training of inspectors, and a National Tunnel Inventory.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/30/2008 Docket Number: FHWA-2008-0038 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
21,Federal Highway Administration,201201,Popular Title: Lane Retroreflectivity,Lane Line Retroreflectivity,Red,RIN 2125-AF34,Stage: SNPRM,Previous Stage: NPRM: Publication Date 4/22/2010; End of Comment Period 8/20/2010.,"Abstract: This rulemaking would amend the Manual on Uniform Traffic Control Devices, incorporated by reference in 23 CFR part 655, subpart F, to include standards, guidance, options, and supporting information relating to maintaining minimum levels of retroreflectivity for pavement markings on all roads open to public travel. We originally scheduled publication of a final rule for 12/30/2011.",,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/07/2009 Docket Number: FHWA-2009-0139 Dates for SNPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for SNPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for SNPRM: None
22,Federal Highway Administration,201201,Popular Title: MUTCD Engineering Judgment (RRR),National Standards for Traffic Control Devices; the Manual on Uniform Traffic Control Devices for Streets and Highways; Engineering Judgments (RRR),Red,RIN 2125-AF41,Stage: NPRM,Previous Stage: None.,"Abstract: This rulemaking would propose changes to the Manual on Uniform Traffic  Control Devices (MUTCD) to clarify the definition of ""Standard Statements"" in the MUTCD and to clarify the use of engineering judgment and studies in the application of traffic  control devices.",,,,,,,,Prompting action: 2011 Retrospective Regulatory Review,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/03/2010,Docket Number: FHWA-2010-170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: 76 FR 46214      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: 76 FR 46214
23,Federal Highway Administration,201201,Popular Title: MUTCD Compliance Dates (RRR),National Standards for Traffic Control Devices; the Manual on Uniform Traffic Control Devices for Streets and Highways; Compliance Dates Revision (RRR),Green,RIN 2125-AF43,Stage: NPRM,Previous Stage: None.,Abstract: This rulemaking would revise the Manual on Uniform Traffic Control Devices (MUTCD) to revise the compliance dates for certain requirements in the MUTCD.,,,,,,,,Prompting action: 2011 Retrospective Regulatory Review,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/20/2011,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: 76 FR 54156      ,,,,,,,,Federal Register Citation for NPRM: 76 FR 54156
24,Federal Motor Carrier Safety Administration,201201,Popular Title: URS,Unified Registration System,Red,RIN 2126-AA22,Stage: SNPRM,Previous Stage: ANPRM: Publication Date 08/26/96; End of Comment Period 10/26/96. NPRM: Publication Date 05/19/05; End of Comment Period 08/17/05.,"Abstract: This rulemaking would replace three current identification and registration systems: the US DOT number identification system, the commercial registration system, and the financial responsibility system, with an online Federal unified registration system (URS). This program would serve as a clearinghouse and depository of information on, and identification of, brokers, freight forwarders, and others required to register with the Department of Transportation. The Agency is revising this rulemaking to address amendments directed by Safe, Accountable, Flexible, Efficient, Transportation Equity Act: A Legacy for Users (SAFETEA-LU). The replacement system for the Single State Registration System, which the ICC Termination Act originally directed be merged under URS, was addressed separately in RIN 2126-AB09. The cargo insurance portion of this rulemaking has been split off into RIN 2126-AB21.",Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule (SAFETEA-LU) : 08/10/2006 Final Rule (ICC Act) : 01/01/1998,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/01/1996,Docket Number: FMCSA-97-2349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for SNPRM: 76 FR 66506      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for SNPRM: 76 FR 66506
25,Federal Motor Carrier Safety Administration,201201,Popular Title: Mexico-Domiciled Motor Carriers,Federal Motor Carrier Safety Administration,Red,RIN 2126-AA34,Stage: Undetermined,Previous Stage: IFR: Publication Date 03/19/2002; End of Comment Period 04/18/2002.,"Abstract: This rulemaking would change FMCSA regulations to govern applications by Mexican carriers to operate beyond municipalities and commercial zones at the United State- Mexico border. It would also revise the application form, OP-1MX, to be filed by these Mexican motor carriers. The revised form would require additional information about the applicantå«s business and operating practices to allow the FMCSA to determine if the applicant can meet the safety standards established for operating in interstate commerce in the United States. Carriers that had previously submitted an application would have to  submit the updated form. These changes are needed to implement part of the North  American Free Trade Agreement (NAFTA). On January 16, 2003, the Ninth Circuit Court remanded this rule, along with two other NAFTA-related rules, to the agency, requiring a  full environmental impact statement and an analysis required by the Clean Air Act. On June 7, 2004, the Supreme Court reversed the Ninth Circuit and remanded the case, holding that FMCSA is not required to prepare the environmental documents as ruled by the Ninth Circuit. FMCSA originally planned to publish a final rule by November 20, 2003. FMCSA will determine the next steps to be taken after the pilot program on the long haul trucking provisions of NAFTA is completed.",Information Collection NAFTA,,,,,,,Prompting action: International Agreement,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/07/2001,Docket Number: FMCSA-98-3298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for Undetermined: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Undetermined: None
26,Federal Motor Carrier Safety Administration,201201,Popular Title: Safety Monitoring,Safety Monitoring System and Compliance Initiative for Mexico-Domiciled Motor Carriers Operating in the United States,Red,RIN 2126-AA35,Stage: Undetermined,Previous Stage: IFR: Publication Date 03/19/2002; End of Comment Period 04/18/2002.,"Abstract: This rule would implement a safety monitoring system and compliance initiative designed to evaluate the continuing safety fitness of all Mexico-domiciled carriers within 18 months after receiving a provisional Certificate of Registration or provisional authority to operate in the United States. It also would establish suspension and revocation procedures  for provisional Certificates of Registration and operating authority, and incorporate criteria  to be used by FMCSA in evaluating whether Mexico-domiciled carriers exercise basic safety management controls. The interim rule included requirements that were not proposed in the NPRM but which are necessary to comply with the FY-2002 DOT Appropriations Act. On January 16, 2003, the Ninth Circuit Court of Appeals remanded this rule, along with two other NAFTA-related rules, to the agency, requiring a full environmental impact statement and an analysis required by the Clean Air Act. On June 7, 2004, the Supreme Court reversed the Ninth Circuit and remanded the case, holding that FMCSA is not required to prepare the environmental documents. FMCSA originally planned to publish a final rule by November 28, 2003. FMCSA will determine the next steps to be taken after the pilot program on the long haul trucking provisions of NAFTA is completed.",Regulatory Flexibility Act Federalism,Information Collection NAFTA,,,,,,Prompting action: International Agreement,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/07/2001 Docket Number: FMCSA-1998-3299 Dates for Undetermined:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for Undetermined: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Undetermined: None
27,Federal Motor Carrier Safety Administration,201201,Popular Title: Safety Auditors Certification,"Certification of Safety Auditors, Safety Investigators, and Safety Inspectors",Red,RIN 2126-AA64,Stage: NPRM,"Previous Stage: IFR: Date of Publication 03/19/02; Effective Date 06/17/02; End of Comment Period 05/20/02, IFR: Notice Extending Compliance Date 06/17/02; End of Extended C/P 07/17/02. IFR: Notice of Statutory Compliance Date 12/23/03, Reinstated IFR 1/01/04.","Abstract: This rulemaking would require that any safety inspection, safety audit, or compliance review be conducted by a certified inspector, auditor, or investigator. It is required by section 211 of the Motor Carrier Safety Improvement Act. Based on comments to the Interim Final Rule (IFR), the agency will issue a NPRM that addresses issues not clarified in the IFR.",,,,,,,,Prompting action: Statute,Legal Deadline: NPRM : 12/09/2000 Rulemaking Project Initiated: 12/09/1999 Docket Number: FMCSA-2001-11060 Dates for NPRM:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explanation for any delay: Other, higher priorities Federal Register Citation for NPRM: None      ",,,,,"Other, higher priorities",,,Federal Register Citation for NPRM: None
28,Federal Motor Carrier Safety Administration,201201,Popular Title: USA PATRIOT Act Rule,Limitations on the Issuance of Commercial Driver Licenses with a Hazardous Materials Endorsement,Black,RIN 2126-AA70,Stage: Undetermined,Previous Stage: IFR: Publication Date 04/29/2005.,"Abstract: This rulemaking would prohibit States from issuing, renewing, transferring or upgrading a commercial driverå«s license (CDL) with a hazardous materials endorsement, unless the Transportation Security Administration (TSA) has first conducted a background check on the applicant and determined the applicant does not pose a security risk warranting denial of the hazardous materials endorsement. FMCSA and TSA simultaneously published interim final rules. FMCSA has published another IFR corresponding to TSAå«s extension of compliance date. Since this rulemaking conforms to TSAå«s rulemaking, the rulemaking is dependent upon TSA action. This action is considered significant because of substantial public and congressional interest, and national security.",NAFTA,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/26/2001 Docket Number: FMCSA-2001-11117 Dates for Undetermined:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
29,Federal Motor Carrier Safety Administration,201201,Popular Title: Diabetes Standard,Qualifications of Drivers; Diabetes Standard,Red,RIN 2126-AA95,Stage: NPRM,Previous Stage: ANPRM: Publication Date 03/17/2006; End of Comment Period 06/15/2006.,"Abstract: This rulemaking action would amend FMCSAå«s medical qualification standards to allow drivers with insulin-treated diabetes mellitus to operate commercial motor vehicles in interstate commerce, without seeking an exemption from the FMCSRs. This action is required by Safe, Accountable, Flexible, Efficient, Transportation Equity Act: A Legacy for Users (SAFETEA-LU).",,,,,,,,Prompting action: Statute,Legal Deadline: Initiate change : 11/10/2005 Rulemaking Project Initiated: 08/10/2005 Docket Number: FMCSA-2005-23151 Dates for NPRM:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Lack of staffing Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis,Unanticipated issues requiring further analysis,,,,,Unanticipated issues requiring further analysis,Lack of staffing,Federal Register Citation for NPRM: None
30,Federal Motor Carrier Safety Administration,201201,Popular Title: National Registry,National Registry of Certified Medical Examiners,Red,RIN 2126-AA97,Stage: Final Rule,Previous Stage: NPRM: Publication Date 12/01/08; End of Comment Period 01/30/09.,"Abstract: This rulemaking would establish training, testing and certification standards for medical examiners responsible for certifying that interstate commercial motor vehicle   (CMV) drivers meet established physical qualifications standards; provide a database (or National Registry) of medical examiners that meet the prescribed standards for use by motor carriers, drivers, and Federal and State enforcement personnel in determining whether a medical examiner is qualified to conduct examinations of interstate truck and bus drivers;  and require medical examiners to transmit electronically to FMCSA the name of the driver and a numerical identifier for each driver that is examined. The rulemaking would also establish the process by which medical examiners who fail to meet or maintain the minimum standards would be removed from the National Registry. This action is in response to section 4116 of Safe, Accountable, Flexible, Efficient, Transportation Equity Act: A Legacy for Users (SAFETEA-LU).",Economically Significant Major,Unfunded Mandate Regulatory Flexibility Act Information Collection Privacy,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 08/10/2006 Rulemaking Project Initiated: 08/10/2005 Docket Number: FMCSA-2008-0363 Dates for Final Rule:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Lack of resources Lack of resources Lack of resources Lack of resources Lack of resources,Lack of resources,Unanticipated issues requiring further analysis,Additional coordination necessary,Lack of resources,,,,Federal Register Citation for Final Rule: None
31,Federal Motor Carrier Safety Administration,201201,Popular Title: Consumer Complaint Information,Consumer Complaint Information,Red,RIN 2126-AB01,Stage: Final Rule,"Previous Stage: NPRM: Publication Date 02/20/2008, End of Comment Period 4/21/2008.","Abstract: The rulemaking would require each motor carrier of household goods to submit a quarterly report of specific identified information regarding complaints that each receives from shippers and consumers to the Agency. This rule responds to Safe, Accountable, Flexible, Efficient, Transportation Equity Act: A Legacy for Users (SAFETEA-LU).",Information Collection Privacy,,,,,,,Prompting action: Statute,Legal Deadline: Report in place : 08/10/2006 Rulemaking Project Initiated: 08/10/2005 Docket Number: FMCSA-2008-0029,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
32,Federal Motor Carrier Safety Administration,201201,Popular Title: Entry Level Driver Training,Minimum Training Requirements for Entry Level Commercial Motor Vehicle Operations,Red,RIN 2126-AB06,Stage: Final Rule,Previous Stage: NPRM: Publication Date 12/26/2007; End of Extended Comment Period 5/23/2008.,"Abstract: This rulemaking would require behind-the-wheel and classroom training for persons who must hold a commercial driverå«s license to operate commercial motor vehicles. This action is in response to the U.S. Court of Appeals for the District of Columbia Circuitå«s December 2005 decision remanding the May 21, 2004, Final Rule, ""Minimum Training Requirements for Entry-Level Commercial Motor Vehicle Operators"" to the  Agency for further consideration. The rulemaking will consider the effectiveness of CMV driver training in reducing crashes, the appropriate types and levels of training that should be mandated, and related costs.",Economically Significant Major,Federalism,,,,,,Prompting action: Court Action,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/19/2006,Docket Number: FMCSA-2007-27748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis,Unanticipated impacts requiring further analysis,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
