,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Office of the Secretary,201203,Popular Title: Stowage and Assistive Devices,"Stowage of Wheelchairs, other Mobility Aids and other Assistive Devices",Red,RIN 2105-AD90,Stage: Undetermined,Previous Stage: NPRM: Publication Approved ;Publication Date ;End of Comment Period .,"Abstract: This rulemaking would amend 14 CFR Part 382 (Part 382) by including Subpart I (14 CFR 382.121-382.133) in the list of subparts with which a U.S. carrier must comply with respect to passengers traveling under its code on flights operated by a foreign carrier between two foreign points. This rulemaking would also amend Part 382 to eliminate the labeling requirements for FAA approved portable oxygen concentrators and specify that ventilators, respirators and Continuous Positive Airway Pressure (CPAP) machines must be allowed for use in the passenger cabin as long as they comply with applicable safety, security, and hazardous materials rules. In addition, this rule would amend the provision in Part 382 that allows carriers to require a passenger who wishes to use an FAA-approved portable oxygen concentrator in the aircraft cabin to provide a medical certificate dated within 10 days of the passengerå«s initial flight.",EU NAFTA,Foreign,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/02/2009,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Undetermined: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Undetermined: None
12,Office of the Secretary,201203,Popular Title: Accessibility of Airports,Accessibility of Airports,Green,RIN 2105-AD91,Stage: Final Rule,Previous Stage: NPRM: Publication Date 09/29/2011; End of Comment Period 11/28/2011.,Abstract: The rulemaking would include new provisions related to service animal relief areas and closed captioning of televisions and audio-visual displays for airports that mirror the new requirements applicable to airlines set forth in the amended 14 CFR Part 382. It would also reorganize the provision in 49 CFR Part 27 regarding lifts used to transfer disabled passengers to and from the tarmac.,EU NAFTA,Foreign,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/03/2009,Docket Number: Dates for Final Rule:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
13,Office of the Secretary,201203,Popular Title: ACAA SNPRM 1,Accessibility of Carrier Websites and Ticket Kiosks,Green,RIN 2105-AD96,Stage: Final Rule,Previous Stage: NPRM: Publication Date 06/08/2010; Comment Period End 08/09/2010. SNPRM: Publication Date 09/26/2011; End of Comment Period 11/25/2011; Extension of Comment Period 11/21/2011; End of Extended Comment Period 01/09/2012.,"Abstract: This rulemaking was divided into two successive Air Carrier Access Act (ACAA) rulemakings. This one, as well as the second rulemaking (2105-AE12), address issues raised in another rulemaking RIN: 2105-AD92. This rulemaking would consider: (1) the cost and technical issues involved in requiring carrier website accessibility; and (2) whether automated kiosks operated by carriers at airports and elsewhere should be required to be accessible. After the public comment periods, we intend to consolidate the final decisions in this rulemaking and RIN: 2105-AE12 into one document.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/15/2009,Docket Number: Dates for Final Rule:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
14,Office of the Secretary,201203,Popular Title: E-Cigarette,Smoking of Electronic Cigarettes On Commercial Aircraft,Green,RIN 2105-AE06,Stage: Final Rule,Previous Stage: NPRM: Publication Date 09/15/2011; End of Comment Period 11/14/2011.,"Abstract: This rulemaking would amend the general regulatory language in 14 CFR Part 252 to explicitly ban the smoking of electronic cigarettes on air carrier and foreign air carrier flights in scheduled intrastate, interstate, and foreign air transportation.",Foreign,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 11/04/2010,Docket Number: Dates for Final Rule:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
15,Office of the Secretary,201203,Popular Title: Airline Psgr. Protections III,Enhancing Airline Passenger Protections III,Red,RIN 2105-AE11,Stage: SNPRM,Previous Stage: NPRM: Publication Date 12/08/2008; Comment Period End 02/06/2009. NPRM Extension of Comment Period: Publication date 02/06/2009; Extension of Comment Period End 03/09/2009.,"Abstract: This rulemaking would address the following issues: (1) whether the Department should require a marketing carrier to provide assistance to its code-share partner when a  flight operated by the code-share partner experiences a lengthy tarmac delay; (2) whether the Department should enhance disclosure requirements on code-share operations, including requiring on-time performance data, reporting of certain data code-share operations, and codifying the statutory amendment of 49 U.S.C. 41712(c) regarding website schedule disclosure of code-share operations; (3) whether the Department should expand the on-time performance ""reporting carrier"" pool to include smaller carriers; (4) whether the Department should require travel agents to adopt minimum customer service standards in relation to the sale of air transportation; (5) whether the Department should require ticket agents to disclose the carriers whose tickets they sell or do not sell and information regarding any incentive payments they receive in connection with the sale of air transportation; (6) whether the Department should require ticket agents to disclose any preferential display of individual  fares or carriers in the ticket agent‰Ûªs internet displays; (7) whether the Department should require additional or special disclosures regarding certain substantial fees, e.g., oversize or overweight baggage fees; (8) whether the Department should prohibit post-purchase price increase for all services and products not purchased with the ticket or whether it is sufficient to prohibit post-purchase prices increases for baggage charges that traditionally have been included in the ticket price; and (9) whether the Department should require that ancillary fees be displayed through all sale channels.",,,,,,,Regulatory Flexibility Act,Regulatory Flexibility Act Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/18/2011,Docket Number: Dates for SNPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Awaiting development of additional data Federal Register Citation for SNPRM: None      ,,,,,,,,Federal Register Citation for SNPRM: None
16,Office of the Secretary,201203,Popular Title: ACAA SNPRM 2,"Carrier-Supplied Medical Oxygen, Accessible In-Flight Entertainment Systems, Service Animals, and Accessible Lavatories on Single-Aisle Aircraft",Red,RIN 2105-AE12,Stage: SNPRM,Previous Stage: NPRM: Publication Date 06/08/2010; Comment Period End 08/09/2010.,"Abstract: This rulemaking is the one of two successive Air Carrier Access Act (ACAA) rulemakings that address issues raised in another rulemaking RIN: 2105-AD92. The second rulemaking is RIN: 2105-AD96. This rulemaking action would consider (1) whether there are safety-related reasons for excluding service animals other than dogs that may be specific to foreign carriers; (2) whether the cost of requiring carriers to supply free in-flight medical oxygen would create an undue burden; and (3) whether providing high-contrast captioning on in-flight entertainment displays is technically and economically feasible. It would also address accessible lavatories on single-aisle aircraft and a rulemaking petition from the Psychiatric Service Dog Society to eliminate provisions allowing carriers to require documentation and 48 hours advance notice for users of psychiatric service animals, and miscellaneous service animal issues. After the public comment periods, we intend to consolidate the final decisions in this rulemaking and RIN: 2105-AD96 into one document.",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/25/2011,Docket Number: Dates for SNPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explanation for any delay: Other, higher priorities Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis Unanticipated issues requiring further analysis",Unanticipated issues requiring further analysis,,,,"Other, higher priorities",Unanticipated issues requiring further analysis,,Federal Register Citation for SNPRM: None
17,Office of the Secretary,201203,Popular Title: ADA: Reasonable Accommodation,Transportation for Individuals with Disabilities: Reasonable Modification,Green,RIN 2105-AE15,Stage: Final Rule,Previous Stage: None.,"Abstract: This action continues a rulemaking initiated under RIN 2105-AD54. It would add to the Departmentå«s ADA regulations a requirement, parallel to that in other DOT and Department of Justice ADA rules, that regulated entities reasonably modify policies and practices where necessary to ensure nondiscriminatory transportation services for individuals with disabilities, except where doing so would fundamentally alter the service.",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/06/2006,Docket Number: Dates for Final Rule:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
18,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Air Packaging,Hazardous Materials; Combination Packages Containing Liquids Intended for Transport by Aircraft,Red,RIN 2137-AE32,Stage: Final Rule,Previous Stage: ANPRM: Publication 7/07/2008; End of Comment Period 9/5/2008. NPRM: Publication 5/14/2010; End of Comment Period 7/13/2010.,"Abstract: Incident data and testing conducted on behalf of DOT indicate many combination packagings authorized for the transportation of hazardous materials may not withstand conditions normally incident to air transportation. PHMSA is considering measures to reduce the incidence of package failures and to minimize the consequences of failures should they occur. This rulemaking would require additional measures to verify packaging integrity, such as performance testing, and revisions to packaging requirements, such as the addition of liners or absorbent material.",EU NAFTA,Foreign,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/04/2007 Docket Number: PHMSA-07-29364 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
19,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Loading/Unloading,Hazardous Materials: Bulk Loading and Unloading Operations,Yellow,RIN 2137-AE37,Stage: Final Rule,Previous Stage: NPRM: Publication Date 03/11/2011; End of Comment Period 05/10/2011. End of extended Comment Period 06/09/2011.,"Abstract: This rulemaking would amend the Hazardous Materials Regulations to require each person (i.e., carrier or facility) who engages in cargo tank loading or unloading operations to perform a risk assessment of the loading and unloading operation and develop and implement safe operating procedures based upon the results of the risk assessment. These amendments would include the operational procedures requirements to address several aspects of loading and unloading, including provisions for facilities to develop maintenance testing programs for transfer equipment (i.e., hose maintenance programs) used to load or unload cargo tank motor vehicles (CTMVs). In addition, this rulemaking would require each employee who engages in cargo tank loading or unloading operations to receive training and be evaluated on the employeeå«s qualifications to perform loading or unloading functions. This rulemaking would reduce the risk associated with the loading and unloading of cargo tank motor vehicles that contain hazardous materials.",Information Collection,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/28/2008 Docket Number: PHMSA-2007-28119 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
20,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Pipeline Safety: Excavation Damage Laws,Pipeline Safety: Enforcement of State Excavation Damage Laws,Red,RIN 2137-AE43,Stage: NPRM,Previous Stage: ANPRM: Publication 10/29/2009; End of Comment Period 12/14/2009.,Abstract: The PIPES Act provides PHMSA with the authority to enforce excavation damage laws in those states that have inadequate enforcement. This rulemaking would consider standards for excavators and operators to follow when conducting excavation in a vicinity of a pipeline and the administrative procedures to be used for enforcement proceedings.,,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/30/2009 Docket Number: PHMSA 2009-0192 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
21,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Transportation of Lithium Batteries,Hazardous Materials: Revisions to Requirements for the Transportation of Lithium Batteries,Red,RIN 2137-AE44,Stage: SNPRM,Previous Stage: NPRM: Publication Date 1/11/2010; End of Comment Period 3/12/2010.,"Abstract: This rulemaking would amend the Hazardous Materials Regulations to comprehensively address the safe transportation of lithium cells and batteries. The intent of the rulemaking is to strengthen the current regulatory framework by imposing more effective safeguards, including design testing to address risks related to internal short circuits, and enhanced packaging, hazard communication, and operational measures for various types and sizes of lithium batteries in specific transportation contexts. The rulemaking responds to several recommendations issued by the National Transportation Safety Board.",Regulatory Flexibility Act,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/26/2009 Docket Number: PHMSA-2009-0095 Dates for SNPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for SNPRM: None      ,,,,,,,,Federal Register Citation for SNPRM: None
22,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Combustible Liquids,Hazardous Materials: Combustible Liquids,Red,RIN 2137-AE52,Stage: Undetermined,Previous Stage: ANPRM: Publication Date 04/05/2010; End of Comment Period 07/06/2010.,"Abstract: This rulemaking would consider the transportation of combustible liquids and whether the Hazardous Materials Regulations (HMR) should harmonize domestic regulations with international standards. Additionally, it would examine ways to revise, clarify, or relax certain regulatory requirements to facilitate the transportation of combustible liquids while maintaining an adequate level of safety. However, after a thorough review of the issues, PHMSA has decided to withdraw this rulemaking action because the benefits of each option considered did not outweigh the costs. The decision to withdraw the NPRM was made on 1/4/2012, and the withdrawal notice is scheduled for April 2012.",EU NAFTA,Foreign,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/30/2009 Docket Number: PHMSA-2009-0241 Dates for Undetermined:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
23,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Wetlines,Hazardous Materials: Safety Requirements for External Product Piping on Cargo Tanks Transporting Flammable Liquids (Wetlines),Red,RIN 2137-AE53,Stage: Final Rule,Previous Stage: NPRM: Publication Date 01/27/2011; End of Comment Period 03/28/2011. NPRM: Extension of Comment Period 03/17/2011; End of Extended Comment Period 04/27/2011.,Abstract: The rulemaking would amend the Hazardous Materials Regulations to prohibit flammable liquids from being transported in unprotected product piping on existing and newly manufactured DOT specification cargo tank motor vehicles.,,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/01/2009 Docket Number: PHMSA-2009-0303 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
24,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Liquid Hazardous Pipelines,Pipeline Safety: Safety of On-Shore Liquid Hazardous Pipelines,Red,RIN 2137-AE66,Stage: NPRM,Previous Stage: ANPRM: Publication Date 10/18/2010; Extension of Comment Period 01/04/2011; End of Comment Period 01/18/2011; End of Extended Comment Period 02/18/2011.,"Abstract: This rulemaking would address effective procedures that hazardous liquid operators can use to improve the protection of High Consequence Areas (HCA) and other vulnerable areas along their hazardous liquid onshore pipelines. PHMSA is considering whether changes are needed to the regulations covering hazardous liquid onshore pipelines, whether other areas should be included as HCAs for integrity management (IM) protections, what the repair timeframes should be for areas outside the HCAs that are assessed as part of the IM program, whether leak detection standards are necessary, valve spacing requirements are needed on new construction or existing pipelines, and PHMSA should extend regulation to certain pipelines currently exempt from regulation. The agency would also address the public safety and environmental aspects any new requirements, as well as the cost implications and regulatory burden.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/13/2010 Docket Number: PHMSA-2010-0229 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
25,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Fireworks Approvals,Hazardous Materials: Revision of Requirements for Fireworks Approvals,Red,RIN 2137-AE70,Stage: NPRM,Previous Stage: None,"Abstract: This rulemaking would amend the HMR by revising and clarifying requirements for the examination, testing, certification, and transportation of fireworks. This action would include consolidating the fireworks requirements into one section, limiting fireworks approvals to manufacturers only, requiring manufacturers to assign a unique ""product identification number"" to each firework, require 1.3G and 1.4G fireworks to be examined by authorized test labs, and implement an on-line application process.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/27/2010 Docket Number: PHMSA-2010-0320 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
26,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Excess Flow Valves,Pipeline Safety: Excess Flow Valves In Applications Other Than Single- Family Residences in Gas Distribution Systems,Red,RIN 2137-AE71,Stage: ANPRM,Previous Stage: ANPRM: Publication Date 11/25/2011; End of C/P 2/18/2012; Extension of CP 02/02/2012; End of Extended C/P 3/19/2012.,"Abstract: This rulemaking would require excess flow valves (EFVs) be installed in all new and renewed gas service lines, for structures other than single family dwellings, when the operating conditions are compatible with readily available valves. These changes would be  in response to NTSB and PHMSA investigations of current EFV installation practices. The intended effect of the rule is to increase the level of safety for structures other than single family dwellings currently subject to Federal pipeline safety regulation. This rulemaking was recently upgraded to significant.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/01/2010 Docket Number: PHMSA-2011-0009 Dates for ANPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for ANPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for ANPRM: None
27,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Gas Transmission,Pipeline Safety: Gas Transmission,Red,RIN 2137-AE72,Stage: ANPRM,Previous Stage: None,"Abstract: In this rulemaking PHMSA will be revisiting the requirements in the Pipeline Safety Regulations addressing integrity management principles for Gas Transmission pipelines. In particular, PHMSA will be reviewing the definition of an HCA ( including the concept of a potential impact radius), the repair criteria for both HCA and non-HCA areas, requiring the use of automatic and remote controlled shut off valves, valve spacing, and whether applying the integrity management program requirements to additional areas would mitigate the need for class location requirements.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/04/2011 Docket Number: PHMSA-2011-0023 Dates for ANPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for ANPRM: 76 FR 5308      ,,,Additional coordination necessary,,,,,Federal Register Citation for ANPRM: 76 FR 5308
28,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Miscellaneous Amendments (HM-218G) (RRR),Hazardous Materials: Miscellaneous Amendments (RRR),Red,RIN 2137-AE78,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would update and clarify existing requirements by incorporating changes into the Hazardous Materials Regulations (HMR) based on PHMSAå«s own initiatives through an extensive review of the HMR and previously issued letters of interpretation. Specifically, among other provisions, PHMSA would provide for the continued use of approvals until final administrative action is taken, when a correct and completed application for approval renewal was received 60 days prior to expiration date; update various entries in the hazardous materials table and the corresponding special provisions; clarify the lab pack requirements for temperature controlled materials; correct an error in the HMR with regard to the inspection of cargo tank motor vehicles containing corrosive materials; and revise the training requirements to require that hazardous materials employers ensure their hazardous materials employee training records are available upon request to an authorized official of the Department of Transportation or the Department of Homeland Security. This rulemaking action was recently downgraded to non-significant and will not appear on next monthå«s report.",,,,,,,,Prompting action: 2011 Retrospective Regulatory Review,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/08/2011,Docket Number: PHMSA-2011-0138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
29,Pipeline and Hazardous Materials Safety Administration,201203,Popular Title: Pressure Vessels (RRR),Hazardous Materials: Miscellaneous Pressure Vessel Requirements (DOT Spec Cylinders) (RRR),Green,RIN 2137-AE80,Stage: ANPRM,Previous Stage: None,"Abstract: This rulemaking would revise certain requirements of the Hazardous Materials Regulations (HMR) applicable to the manufacture, maintenance, and use of DOT specification cylinders. These revisions clarify certain important safety requirements, incorporate industry consensus standards and, where appropriate, decrease the regulatory burden without compromising the safe transportation of compressed gases in commerce. This rulemaking responds to eleven petitions for rulemaking, incorporates two special permits into the HMR and addresses the National Transportation Safety Board (NTSB) Recommendation I-93-1. Among other provisions, PHMSA would provide requirements for the transport of  fire suppression systems, clarify cylinder specification and requalification requirements, and adopt new and update current incorporations by reference of industry consensus standards issued by the Compressed Gas Association. This rulemaking action was recently downgraded to non-significant and will not appear on next month's report.",,,,,,,,Prompting action: 2011 Retrospective Regulatory Review,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/15/2011 ,Docket Number: PHMSA-2011-0140 ,5/22/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/22/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/12,NA,NA,NA,NA,NA,8/15/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A ,,,,,,,,Federal Register Citation for ANPRM: None
