,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Federal Aviation Administration,200901,"Popular Title: Part 121, Subparts N and O","Qualification, Service, and Use of Crewmembers and Aircraft Dispatchers",Red,RIN 2120-AJ00,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would amend the regulations for crewmember and dispatcher training programs in domestic, flag, and supplemental operations. The rulemaking would enhance traditional training programs by requiring the use of flight simulation training devices for flight crewmembers and including additional training requirements in areas that are critical to safety. The rulemaking would also reorganize and revise the qualification and training requirements. The changes are intended to contribute significantly to reducing aviation accidents.",Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/12/1999,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
12,Federal Aviation Administration,200901,Popular Title: Age 65,Part 121 Pilot Age Limit,Red,RIN 2120-AJ01,Stage: Final Rule,Previous Stage:None,"Abstract: This rulemaking would amend the Code of Federal Regulations to bring it into conformance with recent legislation raising the upper age limit for pilots serving in domestic, flag, and supplemental operations until they reach their 65th birthday. Congress enacted legislation, effective December 13, 2007, mandating an Age-65 limit for pilots for purposes of Title 49 USC.",Economically Significant Major,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/30/2007,Docket Number: FAA-2006-26139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
13,Federal Aviation Administration,200901,Popular Title: SMS,Safety Management Systems (SMS),Yellow,RIN 2120-AJ15,Stage: ANPRM,Previous Stage:None,"Abstract: This rulemaking would require a Safety Management System (SMS) for FAA certificate holders, certain product manufacturers, applicants, and employers. This action is being taken to further enhance the practice of managing safety, conducting risk and system assessments and analysis, undertaking preventive and corrective actions, and creating a safety culture. The intended effect of this action would make the United States compliant with International Civil Aviation Organization (ICAO) annexes.",Information Collection,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/25/2007,Docket Number: Dates for ANPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for ANPRM: None      ,,,,,,,,Federal Register Citation for ANPRM: None
14,Federal Aviation Administration,200901,Popular Title: PIC Proficiency,Pilot-in-Command Proficiency Check in Single-Piloted Turboject Airplanes,Black,RIN 2120-AJ18,Stage: NPRM,Previous Stage:None,"Abstract: This rule would require proficiency checks for pilots in command (PIC) of single-piloted turbojet powered airplanes, allow pilot schools to use Internet-based training without requiring schools to have a physical ground training facility, allow pilot schools and provisional pilot schools to apply for a combined private pilot certification and instrument rating course, and revise the definitions of –complex airplane” and –high performance airplane.” FAA believes these actions are necessary to respond to changes in the aviation industry and to avoid imposing unnecessary regulatory burdens. The intended effect of this rule would be to ensure flight crewmembers have the training and qualifications necessary to operate aircraft safely.",Information Collection,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/24/2007,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
15,Federal Aviation Administration,200901,Popular Title: Turbojets,Certification of Turbojets,Black,RIN 2120-AJ22,Stage: NPRM,Previous Stage:None,"Abstract: This rule would amend safety and applicability standards of the jet industry to reflect the current needs of the industry, accommodate future trends, address emerging technologies, and provide for future aircraft operations. These changes would standardize and streamline the certification of light jets, clarify areas of frequent non-standardization and misinterpretation, particularly for electronic equipment and system certification, and codify certification requirements that currently exist in special conditions for new jet aircraft that incorporate new technologies in part 23. With these changes, the FAA would be able to better manage and assign resources to the certification of other safety enhancing technologies in 14 CFR part 23 airplanes.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/02/2008,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
16,Federal Aviation Administration,200901,Popular Title: Crewmember Requirements,Crewmember Requirements When Passengers Are Onboard,Black,RIN 2120-AJ30,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would allow one required flight attendant to deplane during passenger boarding, conduct safety-related duties, and permit a reduction of flight attendants remaining onboard the airplane during passenger deplaning. Currently, during passenger boarding and deplaning, all flight attendants are required to be onboard the airplane and this frequently complicates a flight attendantês ability to complete other safety-related duties required by FAA regulations, and may lead to unintended negative consequences.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/21/2005,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
17,Federal Aviation Administration,200901,Popular Title: CRM Training for Part 135 Operations,Crew Resources Management Training for Crewmembers and Flight Followers in Part 135 Operations,Yellow,RIN 2120-AJ32,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would require Crew Resource Management (CRM) training for all pilots and flight attendants in 14 CFR part 135 operations. CRM training teaches crewmembers to effectively use all resources available to them (e. g. hardware, software, and all persons involved in aircraft operation) to achieve safe and efficient flight operations. This rulemaking is needed to ensure that all crewmembers in part 135 operations receive training and practice in the use of CRM principles, as appropriate for their operation. The intended effect of this rulemaking is to reduce accidents and incidents within the scope of part 135 operations.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/01/2007,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
18,Federal Aviation Administration,200901,Popular Title: Flightcrew Alerting,"Flightcrew Alerting (Formerly Warning, Caution and Advisory Lights)",Black,RIN 2120-AJ35,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would amend the airworthiness standards for transport category airplanes regarding definitions, prioritization, color requirements, and performance. These changes would update the latest technology and functionality concerning flightcrew alerting. This rulemaking is necessary to add additional alerting functions, and to consolidate and standardize definitions and regulations for flightcrew warning, caution, and advisory systems.",Regulatory Flexibility Act,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/26/2000,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
19,Federal Aviation Administration,200901,Popular Title: Post employment Restrictions,Post Employment Restrictions Applicable to FAA Aviation Safety Inspectors,Green,RIN 2120-AJ36,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would prohibit a certificate holder from employing or contracting with a former Aviation Safety Inspector (ASI) or other person with certificate holder oversight responsibilities to act as an agent or to represent that certificate holder in any matter before the FAA. This restriction would apply if the person, in the proceeding two year period has (a) served as, or was responsible for oversight of, a Flight Standards Service ASI; and (b) had the responsibility to inspect, or oversee the inspection of, the operations of the certificate holder. The rulemaking would enhance the FAA‚s ability to properly perform its safety mission and to ensure that every passenger can have complete confidence in the integrity of the programs and operations administered by the FAA.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/16/2008,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
20,Federal Aviation Administration,200901,Popular Title: Drug and Alcohol Testing Program,Drug and Alcohol Testing Program,Black,RIN 2120-AJ37,Stage: Undetermined,Previous Stage:None,Abstract: This action would amend the FAA‚s drug and alcohol regulations by placing them in a designated location within the regulations. This action would simplify locating specific provisions and changes to those provisions for individuals and entities required to comply with the FAA‚s drug and alcohol testing requirements. The FAA is not making any substantive changes to the drug and alcohol regulations in this rulemaking.,None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/12/2008,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/ Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
21,Federal Highway Administration,200901,Popular Title: Tolling,Express Lane Demonstration Project,Red,RIN 2125-AF07,Stage: Final Rule,Previous Stage: NPRM: 09/20/07 End of comment period: 11/19/07,"Abstract: Pursuant to SAFETEA-LU, this rulemaking would establish requirements, standards, or performance specifications for automated toll collection systems implemented under the Express Lanes Demonstration Project.",None,,,,,,,Prompting action: Statute,Legal Deadline: Complete rulemaking : 02/06/2006,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/10/2005,Docket Number: FHWA-2006-23597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
