,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Federal Aviation Administration,201101,Popular Title: Part 121 - Ice Protection,Part 121 - Activation of Ice Protection,Green,RIN 2120-AJ43,Stage: Final Rule,Previous Stage: NPRM: Publication Date 11/23/2009; End of Comment Period 02/22/2010,"Abstract: This rulemaking would amend the regulations applicable to operators of certain airplanes used in air carrier service and certificated for flight in icing conditions. The standards would require either the installation of ice detection equipment or changes to the Airplane Flight Manual to ensure timely activation of the airframe ice protection system. This regulation is the result of information gathered from a review of icing accidents and incidents, and it is intended to improve the level of safety when airplanes are operated in icing conditions.",Regulatory Flexibility Act,,,,,,,Prompting action: None,Legal Deadline: Reauthorization : 06/22/2011 Rulemaking Project Initiated: 12/08/1997 Docket Number: FAA-2009-0675,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Awaiting development of additional data Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
12,Federal Aviation Administration,201101,Popular Title: Part 129 Ops Specs,Part 129 Operations Specifications,Black,RIN 2120-AJ45,Stage: Final Rule,Previous Stage: NPRM: Publication Date 05/07/2010; End of Comment Period 08/06/2010.,"Abstract: This rulemaking would clarify and standardize the rules for application, amendment, suspension or revocation of operations specifications issued to foreign air carriers operating in the United States. This action is necessary to update the process for issuing operations specifications and establishes a regulatory basis for current practices, such as amending, terminating or suspending operations specifications.The intent of this action is to permit operations specifications to be easily revised and updated to meet international standards and the changing aviation environment.",EU NAFTA,Foreign,,,,,,Prompting action: International Agreement,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/02/2004,Docket Number: FAA-2009-0140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
13,Federal Aviation Administration,201101,Popular Title: Helicopter Safety Initiatives and Misc Amendments,Air Ambulance and Commercial Helicopter Operations; Safety Initiatives and Miscellaneous Amendments,Red,RIN 2120-AJ53,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would change equipment and operating requirements for commercial helicopter operations, including many specifically for helicopter air ambulance operations. This rulemaking is necessary to increase crew, passenger, and patient safety. The intended effect is to implement National Transportation Safety Board, Aviation Rulemaking Committee, and internal FAA recommendations.",Regulatory Flexibility Act,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/15/2009,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: 75 FR 62640      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: 75 FR 62640
14,Federal Aviation Administration,201101,Popular Title: Flight/Duty/Rest Requirements,Flight and Duty Time Limitations and Rest Requirements,Red,RIN 2120-AJ58,Stage: NPRM,Previous Stage: NPRM: Publication date 09/14/2010; End of Comment Period 11/15/2010.,"Abstract: This rulemaking would establish one set of flight time limitations, duty period limits, and rest requirements for pilots. The rulemaking is necessary to ensure that pilots have the opportunity to obtain sufficient rest to perform their duties. The objective of the rule is to contribute to and to improve aviation safety. This rulemaking is related to the following: an NPRM (RIN 2120-AF63), and a Withdrawal (RIN 2120-AI93).",Economically Significant Major,Regulatory Flexibility Act,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/24/2009 Docket Number: FAAŠ—–2009Š—–1093 Dates for NPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: 75 FR 55852      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: 75 FR 55852
15,Federal Aviation Administration,201101,Popular Title: Small Unmanned Aircraft,Operation and Certification of Small Unmanned Aircraft Systems (sUAS),Green,RIN 2120-AJ60,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would enable small unmanned aircraft to safely operate in   limited portions of the national airspace system (NAS). This action is necessary because it addresses the novel legal or policy issues about the minimum safety parameters for operating recreational remote control model and toy aircraft in the NAS. The intended effect of this action is to develop requirements and standards to ensure that risks are adequately mitigated, such that safety is maintained for the entire aviation community.",,,,,,,Regulatory Flexibility Act,Regulatory Flexibility Act Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/28/2009,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for NPRM: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for NPRM: None
16,Federal Aviation Administration,201101,Popular Title: Pilot Certification and Qualification Requirements,Pilot Certification and Qualification Requirements (formerly First Officer Qualification Requirements) (HR 5900),Green,RIN 2120-AJ67,Stage: NPRM,Previous Stage: ANPRM: Publication Date 02/08/2010; End of Comment Period 04/09/2010,"Abstract: This rulemaking would amend the eligibility and qualification requirements for pilots engaged in part 121 air carrier operations. Additionally, it would modify the requirements for an airline transport pilot certificate. These actions are necessary because recent airline accidents and incidents have brought considerable attention to the experience level and training of air carrier flight crews.",,,,,,,,Prompting action: Statute,Legal Deadline: NPRM : 01/28/2011 Rulemaking Project Initiated: 10/20/2009 Docket Number: FAA-2010-0100,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
17,Federal Aviation Administration,201101,Popular Title: Overflight Fees,Update of Overflight Fees,Red,RIN 2120-AJ68,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would adjust existing overflight fees by using current FAA cost accounting data and air traffic activity data. This action is necessary because operational costs for providing air traffic control and related services for overflights have increased steadily since they were established in 2001.,,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/09/2009,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: 75 FR 59661      ,,,,,,,,Federal Register Citation for NPRM: 75 FR 59661
18,Federal Aviation Administration,201101,Popular Title: Afghan SFAR,Prohibition Against Certain Flights Within the Teritory and Airspace of Afghanistan,Red,RIN 2120-AJ69,Stage: Final Rule,Previous Stage: NPRM: Publication Date 05/26/2010;End of Comment Period 06/10/2010.,"Abstract: This rulemaking would prohibit flight operations below flight level (FL) 160 within the territory and airspace of Afghanistan by all: U.S. air carriers; U.S. commercial operators; persons exercising the privileges of a U.S. airman certificate, except if the flight is on behalf of a foreign air carrier; and operators of U.S.-registered aircraft, except when such operators are foreign air carriers. The FAA finds this action necessary to prevent a potential hazard to persons and aircraft in engaged in such flight operations.",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/08/2010,Docket Number: Dates for Final Rule:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for Final Rule: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: None
19,Federal Aviation Administration,201101,Popular Title: Wildlife Hazard Assessment (WHA),Requirement for Wildlife Assessments at Certificated Airports,Green,RIN 2120-AJ71,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would require a Wildlife Hazard Assessment (scientific evaluation of wildlife populations and their attractants) for certificated airports. This rulemaking would also require periodic completion of a wildlife hazard assessment, or continuous wildlife monitoring as an alternative to the assessment, and clarify requirements for those conducting an assessment. This rulemaking is intended to decrease direct hazards (animals striking aircraft) and indirect hazards (animal burrowing and nesting in or near aircraft or aircraft operations areas).",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/02/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
20,Federal Aviation Administration,201101,Popular Title: Exiting Icing Conditions,Part 121 Exiting Icing Conditions,Green,RIN 2120-AJ74,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would require detection of ice formation behind the airframe ice protection system and, upon detection, would require the pilot to exit icing conditions. If adopted, this rule would apply to aircraft with a maximum takeoff weight of less than 60,000 pounds. This rulemaking is based on recommendations from an Aviation Rulemaking Advisory Committee working group after reviewing certain accidents and incidents. The intended effect of this action is to avoid similar accidents and incidents in the future.",,,,,,,Regulatory Flexibility Act,Regulatory Flexibility Act Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/22/2009,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
21,Federal Aviation Administration,201101,Popular Title: Air Carrier Maintenance Training,Air Carrier Maintenance Training Program,Green,RIN 2120-AJ79,Stage: NPRM,Previous Stage:None,"Abstract: This proposed rule would require FAA approval of an air carrier maintenance program if it operates aircraft with 10 or more passenger seats. The intent of this proposed rule is to reduce the number of accidents and incidents caused by human error, fatigue, improper maintenance, inspection, or repair practices.",Economically Significant Major,Regulatory Flexibility Act,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 09/26/2012 Rulemaking Project Initiated: 10/28/2008 Docket Number:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
