,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Office of the Secretary,200811,Popular Title: Accessibility-passenger vessels,Accessibility of Passenger Vessels to Individuals with Disabilities,Black,RIN 2105-AB87,Stage: Final Rule,Previous Stage: ANPRM: Publication Date 11/29/2004;End of Comment Period 03/28/2005;Publication Date for Extension of Comment Period 03/28/2005;End of Extended Comment Period 07/28/2005. NPRM: Publication Date 1/23/2007; End of Comment Period 4/23/2007; Extension of Comment Period 4/13/2007; End of Extended Comment Period 6/22/2007; Reopening of Comment Period 4/8/2006; End of Reopened Comment Period 4/23/2008.,"Abstract: The Department«s Americans with Disabilities Act (ADA) final rule, published September 6, 1991, reserved portions of the rule concerning passenger vessels. The ADA covers passenger vessels, but issuing accessibility requirements for vessels involves complex issues unlike those affecting land transportation. This rulemaking would address these issues and propose feasible requirements to make passenger vessels accessible to, and usable by, individuals with disabilities.",EU NAFTA,Foreign,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/26/1990,Docket Number: OST-2007-26829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
12,Office of the Secretary,200811,Popular Title: Aviation Data,Aviation Data Requirements Review and Modernization Program,Black,RIN 2105-AC71,Stage: Undetermined,Previous Stage: ANPRM: Publication Date 07/15/1998; End of Comment Period 09/14/1998; End of Reply Comment Period 10/13/1998. NPRM: Publication Date 02/17/2005;End of Comment Period 04/18/2005;Extension of Comment Period Publication Date 07/18/2005; End of Extended Comment Period 9/18/2005.,"Abstract: This rulemaking requested public comments from reporting carriers and aviation data users on the nature, scope, source, and means for collecting, processing, and distributing airline traffic, fare, and financial data. Specifically, it invited comments on whether existing airline traffic, fare, and financial data should be amended, supplemented, or replaced; whether selected forms and reports should be retained, modified, or eliminated; whether OST should require all aviation data to be filed electronically; and how the aviation data system should be reengineered to enhance efficiency and to reduce costs for both the Department and the airline industry.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/15/1998,Docket Number: OST-1998-4043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
13,Office of the Secretary,200811,Popular Title: SSI-TSA,Protection of Sensitive Security Information,Black,RIN 2105-AD59,Stage: Undetermined,Previous Stage: Interim Final Rule: Publication Date 05/18/2004; End of Comment Period 07/19/2004.,"Abstract: This rulemaking would publish a Final Rule addressing the May 2004 Interim Final Rule and respond to any comments. As of January 31, 2007, this rulemaking is on hold pending the receipt of additional information from DHS. The schedule cannot be further updated until this information is received.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/02/2002,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
14,Office of the Secretary,200811,Popular Title: TIFIA Update,Credit Assistance for Surface Transportation Projects,Red,RIN 2105-AD70,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would amend the TIFIA rule to implement recent statutory changes and incorporate certain other changes that the DOT believes will improve the efficiency of the program and its usefulness to borrowers. This rulemaking would also extend applicability of the rule to the Maritime Administration.,Economically Significant Major,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/17/2007,Docket Number: OST-2000-7401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
15,Office of the Secretary,200811,Popular Title: Aviation Consumer,Enhancing Airline Passenger Protections,Red,RIN 2105-AD72,Stage: NPRM,Previous Stage: ANPRM: Publication Date 11/22/2007; End of Comment Period 1/22/2008.,"Abstract: This rulemaking would propose to enhance airline passenger protections in the following ways: (1) require carriers to adopt contingency plans for lengthy tarmac delays and to incorporate these plans in their contracts of carriage, (2) require carriers to respond to consumer problems, (3) declare the operation of flights that remain chronically delayed to be an unfair and deceptive practice and an unfair method of competition, (4) require carriers to publish delay data on their websites, and (5) require carriers to adopt customer service plans, incorporate these in their contracts of carriage, and audit their adherence to their plans.",None,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/04/2007,Docket Number: DOT-OST-2007-0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for NPRM: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for NPRM: None
16,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Packaging Requirements,Hazardous Materials: Miscellaneous Packaging Amendments,Red,RIN 2137-AD89,Stage: Final Rule,Previous Stage: NPRM: Publication Date 08/31/2006; End of Comment Period 11/30/2006.,"Abstract: This rulemaking would add provisions for Large Packagings and revise the specification  requirements for non-bulk packagings and portable tanks. This rulemaking would address issues raised through enforcement actions and requests for clarification of the regulations by packaging manufacturers, third-part labs, and shippers. Also, this action would address packaging closures, design modifications that may or may not require recertification.",EU NAFTA,,,,,,Foreign,Foreign Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/16/2003,Docket Number: PHMSA-2006-25736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
17,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Rail routing rule,Hazardous Materials: Enhancing Rail Transportation Safety and Security for Hazardous Materials Shipments,Green,RIN 2137-AE02,Stage: Final Rule,Previous Stage: Interim Final Rule: Publication Date 04/16/2008;End of Comment Period 05/16/2008.,"Abstract: In consultation with the Federal Railroad Administration (FRA), PHMSA would revise the current requirements on the safe and secure transportation of hazardous materials transported in commerce by rail. It may require rail carriers to (1) compile annual data on certain shipments of hazardous materials and use the data to analyze safety and security risks along rail transportation routes where those materials are transported; (2) assess alternative routing options and make routing decisions based on those assessments; and (3) clarify the current security plan requirements to address en route storage and delays in transit. This rulemaking was scheduled to have a final rule published by 12/24/2007.",Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: Final Rule : 05/03/2008 Rulemaking Project Initiated: 05/01/2004 Docket Number: PHMSA-RSPA-2004-18730,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
18,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Storage of Explosives,Hazardous Materials: Requirements for Storage of Explosives During Transportation,Red,RIN 2137-AE06,Stage: ANPRM,Previous Stage:None,"Abstract: This rulemaking would address the current safety and security risks associated with the storage of explosives during transportation. The HMR require shipments stored during transportation to conform to the same requirements that apply when the shipments are actually moving and for the shipping company to have security plans covering its shipments. Otherwise, the HMR do not include specific requirements for facilities at which explosives or other high-hazard materials are stored during transportation. The HMR do not establish specific standards for storage facilities nor do they limit the amount of material that may be stored in a single location. Through this rulemaking, the agency will evaluate the adequacy of existing regulatory requirements and the need for additional, more specific requirements. In particular, the agency is considering whether current industry standards applicable to the storage of explosives should be incorporated by reference into the HMR.",None,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/01/2005,Docket Number: PHMSA-2005-22987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for ANPRM: 70 FR 69493      ,,,Additional coordination necessary,,,,,Federal Register Citation for ANPRM: 70 FR 69493
19,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Package Inspection Authority,Hazardous Materials: Enforcement Regulations,Red,RIN 2137-AE13,Stage: NPRM,Previous Stage:None,"Abstract: Pursuant to a mandate in SAFETEA-LU (section 7118 of P.L. 109-59), this rulemaking would establish procedural regulations to implement authority provided to DOT to open packages believed to contain hazardous materials; remove such packages from transportation; gather information; order the package transported to a facility for examination and analysis; obtain assistance from qualified persons; and issue emergency restrictions, prohibitions, recalls, or out-of-service orders to abate an imminent hazard.",EU NAFTA,Foreign,,,,,,Prompting action: Statute,Legal Deadline: Temporary Rule : 10/11/2005,NA,NA,NA,NA,NA,Final Rule : 08/10/2006 Rulemaking Project Initiated: 08/10/2005 Docket Number: PHMSA-2005-22356,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: 73 FR 57281      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: 73 FR 57281
20,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Distribution Integrity Management,Pipeline Safety: Distribution Integrity Management,Red,RIN 2137-AE15,Stage: NPRM,Previous Stage: NPRM Publication Date 06/25/2008;End of Comment Period 09/23/2008;End of Extended Comment Period 10/23/2008,Abstract: This rulemaking would establish integrity management program requirements appropriate for gas distribution pipeline operators. This rulemaking would require gas distribution pipeline operators to develop and implement programs to better assure the integrity of their pipeline systems.,Economically Significant Major,,,,,,Information Collection,Information Collection Prompting action: Statute Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/02/2006,Docket Number: PHMSA-04-19854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation,Awaiting outcome of pending legislation,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: 73 FR 36015
21,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Security Plans,Hazardous Materials: Revision of Requirements for Security Plans,Green,RIN 2137-AE22,Stage: NPRM,Previous Stage:None,"Abstract: In response to two industry petitions for rulemaking, this rulemaking will reconsider and refine the list of hazardous materials for which security plans are currently required. The industry petitioners asked PHMSA to amend the security plan regulations to create a distinction between hazardous materials that present a significant security risk while in transportation and the vast majority of hazardous materials that pose no significant security risk in transportation.",EU NAFTA,,,,,,Foreign,Foreign Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/01/2006,Docket Number: PHMSA-2006-25885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: 73 FR 52558      ,,,,,,,,Federal Register Citation for NPRM: 73 FR 52558
22,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: MAOP for Gas Transmission Pipelines,Pipeline Safety: Standards for Increasing the Maximum Allowable Operating Pressure for Gas Transmission Pipelines,Green,RIN 2137-AE25,Stage: Final Rule,Previous Stage: NPRM: Publication Approved 03/03/2008;Publication Date 03/12/2008;End of Comment Period 05/12/2008;Extension of Comment Period 05/12/2008;End of Extended Comment Period 05/19/2008.,"Abstract: This rulemaking would allow operation of certain steel gas transmission pipelines at pressures based on higher stress levels, resulting in an increase of maximum allowable operating pressure (MAOP) over that currently allowed in the regulations. The rulemaking would also require a new pipeline to meet more rigorous design and construction standards as a condition for an operator to calculate the MAOP based on higher stress levels. The rulemaking would also require the operator of a new or existing pipeline operating at the increased MAOP to comply with added operation and maintenance requirements.",Economically Significant Major,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/04/2007,Docket Number: PHMSA-05-23447,7/16/08,,7/18/08,,,,,,,,,,8/19/08,9/3/08,9/3/08,,,,,,,,,,,,,,,,,,,10/27/08,10/20/08,10/2/08,,,,11/7/08,10/27/08,10/17/08,,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A ,,,,,,,,Federal Register Citation for Final Rule: 73 FR 62148
23,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Control Room Management/Human Factors,Control Room Management/Human Factors,Red,RIN 2137-AE28,Stage: NPRM,Previous Stage: None,"Abstract: This rulemaking would require operators of natural gas pipelines, hazardous liquid pipelines, and liquefied natural gas (LNG) facilities, to identify and employ specific procedures to improve control room operations, controller training, and controller qualifications. It would require operators to develop, implement, and submit to PHMSA (or the appropriate State), a human factors management plan designed to reduce risks associated with human factors. This would require operators to include in their plans a maximum limit on the hours of service for individuals employed as controllers. It would also require operators to periodically review their management of computer-based control system alarms and to verify that the control systems provide accurate and timely information to controllers. This rulemaking would further require each operator to validate the implementation of the program elements applicable to their individual control system.",None,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/10/2007,Docket Number: PHMSA-2007-27954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Lack of staffing Federal Register Citation for NPRM: 73 FR 53076      ,,,,,,,Lack of staffing,Federal Register Citation for NPRM: 73 FR 53076
24,Pipeline and Hazardous Materials Safety Administration,200811,Popular Title: Air Packaging,Hazardous Materials; Combination Packages Containing Liquids Intended for Transport by Aircraft,Green,RIN 2137-AE32,Stage: NPRM,Previous Stage: ANPRM: Publication 7/07/2008; End of Comment Period 9/5/2008.,"Abstract: Incident data and testing conducted on behalf of DOT indicate many combination packagings authorized for the transportation of hazardous materials may not withstand conditions normally incident to air transportation. PHMSA is considering measures to reduce the incidence of package failures and to minimize the consequences of failures should they occur. This rulemaking would require additional measures to verify packaging integrity, such as performance testing, and revisions to packaging requirements, such as the addition of liners or absorbent material.",EU NAFTA,Foreign,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/04/2007,Docket Number: PHMSA-07-29364,7/10/09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/13/09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/13/09,NA,NA,NA,NA,NA,11/20/09,NA,NA,1/20/10,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
