,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Federal Aviation Administration,201110,Popular Title: Afghanistan SFAR,Prohibition Against Certain Flights Within the Territory and Airspace of Afghanistan,Red,RIN 2120-AJ69,Stage: Final Rule,Previous Stage: NPRM: Publication Date 05/26/2010;End of Comment Period 06/10/2010.,"Abstract: This rulemaking would prohibit flight operations below flight level (FL) 160 within the territory and airspace of Afghanistan by all: U.S. air carriers; U.S. commercial operators; persons exercising the privileges of a U.S. airman certificate, except if the flight is on behalf of a foreign air carrier; and operators of U.S.-registered aircraft, except when such operators are foreign air carriers. The FAA finds this action necessary to prevent a potential hazard to persons and aircraft in engaged in such flight operations.",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/08/2010,Docket Number: Dates for Final Rule:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for Final Rule: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: None
12,Federal Aviation Administration,201110,Popular Title: Wildlife Hazard Assessment (WHA),Requirement for Wildlife Assessments at Certificated Airports,Red,RIN 2120-AJ71,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would require a Wildlife Hazard Assessment (scientific evaluation of wildlife populations and their attractants) for certificated airports. This rulemaking would also require periodic completion of a wildlife hazard assessment, or continuous wildlife monitoring as an alternative to the assessment, and clarify requirements for those conducting an assessment. This rulemaking is intended to decrease direct hazards (animals striking aircraft) and indirect hazards (animal burrowing and nesting in or near aircraft or aircraft operations areas).",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/02/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for NPRM: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for NPRM: None
13,Federal Aviation Administration,201110,Popular Title: Alaska Guide Pilots,Regulation Of Flight Operations Conducted By Alaska Guide Pilots,Green,RIN 2120-AJ78,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would establish general operating and flight rules applicable to the flight operations conducted by Alaska guide pilots. The rulemaking would implement legislation.,Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/04/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
14,Federal Aviation Administration,201110,Popular Title: Air Carrier Maintenance Training,Air Carrier Maintenance Training Program,Red,RIN 2120-AJ79,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would require FAA approval of maintenance training programs  of air carriers that operate aircraft type certificated for a passenger seating configuration of  10 seats or more (excluding any pilot seat). The intent of this rulemaking is to reduce the number of accidents and incidents caused by human error, improper maintenance, inspection, or repair practices.",Regulatory Flexibility Act,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 09/26/2012 Rulemaking Project Initiated: 10/28/2008 Docket Number:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
15,Federal Aviation Administration,201110,Popular Title: SMS for Part 121,Safety Management Systems for Part 121 Certificate Holders,Green,RIN 2120-AJ86,Stage: Final Rule,Previous Stage: NPRM: Publication Date 11/05/2010; End of Comment Period 02/03/2011; Extended Comment Period 01/31/2011; End of Extended Comment Period 03/07/2011.,"Abstract: This rulemaking would require each certificate holder operating under 14 CFR part 121 to develop and implement a safety management system (SMS) to improve the  safety of its aviation related activities. A safety management system is a comprehensive, process-oriented approach to managing safety throughout an organization. An SMS includes an organization-wide safety policy; formal methods for identifying hazards, controlling, and continually assessing risk and safety performance; and promotion of a safety culture. SMS stresses not only compliance with technical standards but increased emphasis on the overall safety performance of the organization.",Regulatory Flexibility Act,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 07/30/2012 NPRM : 10/29/2010,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/01/2010,Docket Number: FAA-2009-0671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
16,Federal Aviation Administration,201110,Popular Title: Flight Crewmember Mentoring,"Flight Crewmember Mentoring, Leadership and Professional Development (HR 5900)",Red,RIN 2120-AJ87,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would amend the regulations for air carrier training programs under part 121. The action is necessary to ensure that air carriers establish or modify training programs that address mentoring, leadership, and professional development of flight crewmembers in part 121 operations. The amendments are intended to contribute significantly to airline safety by reducing aviation accidents.",,,,,,,,Prompting action: Statute,Legal Deadline: NPRM : 07/29/2011 Rulemaking Project Initiated: 08/01/2010 Docket Number:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
17,Federal Aviation Administration,201110,Popular Title: NY Congestion Management,"New York Congestion Management Rule for LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport",Red,RIN 2120-AJ89,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would replace the current temporary orders limiting scheduled operations at LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport with a more permanent rule to address the issues of congestion and delay at the New York areaå«s three major commercial airports, while also promoting fair access and competition. The rulemaking would help ensure that congestion and delays are managed by limiting scheduled and unscheduled operations. The rulemaking would also establish a secondary market for U.S. and foreign air carriers to buy, sell, trade, and lease slots amongst each other at each of the three airports. This would allow carriers serving or seeking to serve the New York area airports to exchange slots as their business models and strategic goals require.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/21/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
18,Federal Aviation Administration,201110,Popular Title: Lavatory Oxygen Systems,Lavatory Oxygen Systems,Green,RIN 2120-AJ92,Stage: Interim Final Rule,Previous Stage:None,Abstract: This rulemaking would temporarily authorize variances from existing standards related to the provisioning of supplemental oxygen inside lavatories. This action is necessitated by other mandatory actions that temporarily render such oxygen systems inoperative.,,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/14/2011,Docket Number: FAA-2011-0186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Interim Final Rule: 76 FR 12550      ,,,,,,,,Federal Register Citation for Interim Final Rule: 76 FR 12550
19,Federal Aviation Administration,201110,Popular Title: Part 121 Exiting Icing,Part 121 Exiting Icing,Red,RIN 2120-AJ95,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would establish the standards for when flightcrews need to take action to exit icing conditions. If adopted, this rulemaking would apply to aircraft with a maximum takeoff weight of less than 60,000 pounds. This rulemaking is based on recommendations from an Aviation Rulemaking Advisory Committee working group after reviewing certain accidents and incidents. The intended affect of this action is to avoid similar accidents and incidents in the future. This rulemaking replaces RIN 2120-AJ74, for which an NPRM had originally been scheduled for 11/02/2011. This rulemaking has expanded the scope of RIN 2120-AJ74 to include requirements for design approval holders.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/22/2009,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
20,Federal Highway Administration,201110,Popular Title: Tunnel Inspection,National Tunnel Inspection Standards,Red,RIN 2125-AF24,Stage: Final Rule,Previous Stage: ANPRM: Publication Date 11/18/08; End of Comment Period 2/17/09. NPRM: Publication Date 7/22/2010; End of Comment Period 09/20/2010.,"Abstract: This rulemaking would revise 23 CFR Part 650 -- Bridges, Structures, and Hydraulics, by adding the National Tunnel Inspection Standards (NTIS) under Subpart E. We anticipate that the NTIS may be modeled after the existing National Bridge Inspection Standards and may include requirements for, among other things, inspection procedures, the qualifications and training of inspectors, and a National Tunnel Inventory.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/30/2008 Docket Number: FHWA-2008-0038 Dates for Final Rule:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
21,Federal Highway Administration,201110,Popular Title: Lane Retroreflectivity,Lane Line Retroreflectivity,Red,RIN 2125-AF34,Stage: SNPRM,Previous Stage: NPRM: 4/22/2010; End of C/P 8/20/2010.,"Abstract: This rulemaking would amend the Manual on Uniform Traffic Control Devices, incorporated by reference in 23 CFR part 655, subpart F, to include standards, guidance, options, and supporting information relating to maintaining minimum levels of retroreflectivity for pavement markings on all roads open to public travel. We originally scheduled publication of a final rule for 12/30/2011.",,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/07/2009 Docket Number: FHWA-2009-0139 Dates for SNPRM:,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for SNPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for SNPRM: None
