,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Federal Aviation Administration,201209,Popular Title: Air Carrier Maintenance Training,Air Carrier Maintenance Training Program,Red,RIN 2120-AJ79,Stage: Undetermined,Previous Stage:None,"Abstract: This rulemaking would require FAA approval of maintenance training programs  of air carriers that operate aircraft type certificated for a passenger seating configuration of  10 seats or more (excluding any pilot seat). The intent of this rulemaking is to reduce the number of accidents and incidents caused by human error, improper maintenance, inspection, or repair practices.",,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 09/26/2012,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/28/2008,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explanation for any delay: Other, higher priorities Federal Register Citation for Undetermined: None      ",,,,,"Other, higher priorities",,,Federal Register Citation for Undetermined: None
12,Federal Aviation Administration,201209,Popular Title: Installed Systems And Equipment,Installed Systems And Equipment for Use by the Flight Crew,Black,RIN 2120-AJ83,Stage: Final Rule,Previous Stage: NPRM: Publication Date 02/03/2011; End of Comment Period 04/04/2011.,Abstract: This rulemaking would amend design requirements in the airworthiness standards for transport category airplanes in an effort to minimize the occurrence of design-related flightcrew errors. The new design requirements would enable flightcrews to detect and manage their errors when the errors occur. This action would establish uniform airworthiness design standards in the U.S. and Europe.,,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/06/2010,Docket Number: FAA-2010-1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
13,Federal Aviation Administration,201209,Popular Title: SMS for Part 121,Safety Management Systems for Part 121 Certificate Holders,Red,RIN 2120-AJ86,Stage: Final Rule,Previous Stage: NPRM: Publication Date 11/05/2010; End of Comment Period 02/03/2011; Extended Comment Period 01/31/2011; End of Extended Comment Period 03/07/2011.,"Abstract: This rulemaking would require each certificate holder operating under 14 CFR part 121 to develop and implement a safety management system (SMS) to improve the  safety of its aviation related activities. A safety management system is a comprehensive, process-oriented approach to managing safety throughout an organization. An SMS includes an organization-wide safety policy; formal methods for identifying hazards, controlling, and continually assessing risk and safety performance; and promotion of a safety culture. SMS stresses not only compliance with technical standards but increased emphasis on the overall safety performance of the organization.This rulemaking is required under P.L. 111-216, sec. 215.",Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 07/30/2012 NPRM : 10/29/2010,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/01/2010,Docket Number: FAA-2009-0671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for Final Rule: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: None
14,Federal Aviation Administration,201209,Popular Title: Flight Crewmember Mentoring,"Flight Crewmember Mentoring, Leadership and Professional Development (HR 5900)",Red,RIN 2120-AJ87,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would amend the regulations for air carrier training programs under part 121. The action is necessary to ensure that air carriers establish or modify training programs that address mentoring, leadership, and professional development of flight crewmembers in part 121 operations. The amendments are intended to contribute significantly to airline safety by reducing aviation accidents and respond to the mandate in P.L. 111-216.",Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: Statute,Legal Deadline: NPRM : 07/29/2011,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/01/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
15,Federal Aviation Administration,201209,Popular Title: Slot Management and Transparency,"Slot Management and Transparency for LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport",Red,RIN 2120-AJ89,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would replace the current temporary orders limiting scheduled operations at LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport with a more permanent rule to address the issues of congestion and delay at the New York areaå«s three major commercial airports, while also promoting fair access and competition. The rulemaking would help ensure that congestion and delays are managed by limiting scheduled and unscheduled operations. The rulemaking would also establish a secondary market for U.S. and foreign air carriers to buy, sell, trade, and lease slots amongst each other at each of the three airports. This would allow carriers serving or seeking to serve the New York area airports to exchange slots as their business models and strategic goals require.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 10/21/2010,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
16,Federal Aviation Administration,201209,Popular Title: Part 121 Exiting Icing,Part 121 Exiting Icing,Red,RIN 2120-AJ95,Stage: Undetermined,Previous Stage:None,"Abstract: This rulemaking would establish the standards for when flightcrews need to take action to exit icing conditions. If adopted, this rulemaking would apply to aircraft with a maximum takeoff weight of less than 60,000 pounds. This rulemaking is based on recommendations from an Aviation Rulemaking Advisory Committee working group after reviewing certain accidents and incidents. The intended affect of this action is to avoid similar accidents and incidents in the future. This rulemaking replaces RIN 2120-AJ74, for which an NPRM had originally been scheduled for 11/02/2011. This rulemaking has expanded the scope of RIN 2120-AJ74 to include requirements for design approval holders.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/22/2009,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explanation for any delay: Other, higher priorities Federal Register Citation for Undetermined: None      ",,,,,"Other, higher priorities",,,Federal Register Citation for Undetermined: None
17,Federal Aviation Administration,201209,Popular Title: Orbital Debris,Orbital Debris Mitigation Requirements,Green,RIN 2120-AK05,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would reduce the likelihood of creating orbital debris from a launch vehicleå«s upper stages discarded on orbit. Specifically, the rulemaking would more closely align the FAA regulations with the U.S. Government Orbital Debris Mitigation Standard Practices, as directed by the 2010 National Space Policy. This action is necessary   to prevent the near Earth space environment from slowly being littered with debris, which increases the likelihood of collisions either between debris and spacecraft or debris and other debris. The intended effect of this action would preserve the viability of the Low Earth Orbit region, and preserve the future space environment.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/03/2011,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
18,Federal Aviation Administration,201209,Popular Title: Drug & Alcohol Testing for Foreign Repair Stations,Drug and Alcohol Testing of Certain Maintenance Provider Employees Located Outside of the United States,Black,RIN 2120-AK09,Stage: ANPRM,Previous Stage:None,"Abstract: This rulemaking would require controlled substance testing of some employees working in foreign repair stations. This action is necessary to increase the level of safety of the flying public, and the intended effect is to increase participation by countries outside of the United States. This rule is required by the FAA Modernization and Reauthorization Act of 2012.",Regulatory Flexibility Act EU,NAFTA,Foreign,,,,,Prompting action: Statute,Legal Deadline: NPRM : 02/14/2013 Rulemaking Project Initiated: 05/01/2012 Docket Number:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for ANPRM: None      ,,,,,,,,Federal Register Citation for ANPRM: None
19,Federal Aviation Administration,201209,Popular Title: Chemical Oxygen Generators,Requirements for Chemical Oxygen Generators Installed on Transport Category Airplanes (Chemical Oxygen Standards),Green,RIN 2120-AK14,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would introduce type certification requirements for chemical oxygen generator (COG) installations installed on transport category airplanes. This action is necessary to address potential security vulnerabilities with COGs and provide performance- based options for acceptable installations. The intended effect would increase the level of security and safety for future transport airplane designs. This rulemaking was recently downgraded to nonsignificant and will not appear on next month's report.,,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/18/2012,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/9/12,8/24/12,NA,8/8/12,9/24/12,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A ,,,,,,,,Federal Register Citation for NPRM: None
20,Federal Aviation Administration,201209,Popular Title: Production and Airworthiness Certification II,Production and Airworthiness Certification II,Black,RIN 2120-AK20,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would change requirements for certificating aeronautical products and articles. These changes are necessary to address deficiencies in oversight of supplier facilities; allow manufacture of certain airframe components by engine manufacturers; add a requirement that an accountable person be named for certain production approval holders; and add a minor change to marking requirements for certain wood propellers. These changes are intended to address deficiencies in oversight of supplier facilities. This rulemaking has expanded the scope of RIN 2120-AK04.,,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/10/2012,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
