,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
11,Office of the Secretary,200806,Popular Title: Oxygen by Air Carrier Passengers,Use of Oxygen by Air Carrier Passengers,Red,RIN 2105-AC29,Stage: Final Rule,Previous Stage: NPRM: Publication Date 09/07/2005;End of Comment Period 11/07/2005;Extension of Comment Period 10/21/2005 ; End of Extended Comment Period 01/30/2006.,"Abstract: This significant OST final rule would consolidate three notices of proposed rulemaking (NPRMs) to update and expand coverage under the Air Carrier Access Act (ACAA). The ACAA prohibits discrimination on the basis of disability in air travel. The final rule would amend the ACAA rules to apply to foreign air carriers. It would also add new provisions concerning passengers who use electronic respiratory assistive devices  (including portable oxygen concentrators) and passengers who are deaf or hard of hearing. In addition, the rule would reorganize and update the entire ACAA rule. This rulemaking is being incorporated into RIN 2105- AC97.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/01/2004,Docket Number: OST-2005-22298,3/26/07,11/15/07,11/20/07,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/07,1/30/08,1/17/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/07,4/30/08,4/18/08,NA,NA,NA,8/5/07,5/13/08,5/13/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: 73 FR 27614
12,Office of the Secretary,200806,Popular Title: Aviation Data,Aviation Data Requirements Review and Modernization Program,Black,RIN 2105-AC71,Stage: Undetermined,Previous Stage: ANPRM: Publication Date 07/15/1998; End of Comment Period 09/14/1998; End of Reply Comment Period 10/13/1998. NPRM: Publication Date 02/17/2005;End of Comment Period 04/18/2005;Extension of Comment Period Publication Date 07/18/2005; End of Extended Comment Period 9/18/2005.,"Abstract: This rulemaking requested public comments from reporting carriers and aviation data users on the nature, scope, source, and means for collecting, processing, and distributing airline traffic, fare, and financial data. Specifically, it invited comments on whether existing airline traffic, fare, and financial data should be amended, supplemented, or replaced; whether selected forms and reports should be retained, modified, or eliminated; whether OST should require all aviation data to be filed electronically; and how the aviation data system should be reengineered to enhance efficiency and to reduce costs for both the Department and the airline industry.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/15/1998,Docket Number: OST-1998-4043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
13,Office of the Secretary,200806,Popular Title: ACAA - Foreign Carriers,Nondiscrimination on the Basis of Disability in Air Travel,Red,RIN 2105-AC97,Stage: Final Rule,Previous Stage: NPRM: Publication Date 11/04/2004; End of Comment Period 02/02/2005; Extension of Comment Period Publication Date 01/13/2005; End of Extended Comment Period 03/04/2005.,"Abstract: This final rule would consolidate three notices of proposed rulemaking (NPRMs) to update and expand coverage under the Air Carrier Access Act (ACAA). The ACAA prohibits discrimination on the basis of disability in air travel. The final rule would amend the ACAA rules to apply to foreign air carriers. It would also add new provisions concerning passengers who use electronic respiratory assistive devices (including portable oxygen concentrators) and passengers who are deaf or hard of hearing. In addition, the rule would reorganize and update the entire ACAA rule. Rulemaking actions under RINs 2105-AC29 and 2105-AD41 are being incorporated into this rulemaking.",Regulatory Flexibility Act EU,NAFTA,Foreign,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/05/2000,Docket Number: OST-2004-19482,5/1/06,11/15/07,11/20/07,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/15/06,1/30/08,1/17/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/15/06,4/17/08,4/18/08,NA,NA,NA,10/7/06,5/13/08,5/13/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: 73 FR 27614
14,Office of the Secretary,200806,Popular Title: Specimen Validity Testing,Procedures for Transportation Workplace Drug and Alcohol Testing Programs,Red,RIN 2105-AD26,Stage: Final Rule,Previous Stage: Interim Final Rule: Publication Date 05/28/2003. NPRM: Publication Date 10/31/2005; End of Comment Period 12/31/2005.,"Abstract: This rulemaking would amend certain provisions of its drug and alcohol testing procedures to change instructions to laboratories, medical review officers, and employers with respect to adulterated, substituted, diluted, and invalid specimen results. This action would create consistency with specimen validity requirements established by the U.S. Department of Health and Human Services and modify some measures taken in other rulemaking actions. Also, this rulemaking would include rulemaking action specified in RINs 2105-AD47 and 2105-AD55.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/13/2003,Docket Number: OST-2003-15245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Lack of resources Lack of staffing Lack of staffing Lack of staffing Lack of staffing Lack of staffing Lack of staffing,Lack of staffing,,,Lack of resources,,,Lack of staffing,Federal Register Citation for Final Rule: None
15,Office of the Secretary,200806,"Popular Title: Deaf, Hard of Hearing","Accommodations in Air Travel for Deaf, Hard of Hearing and Deaf-Blind Individuals",Red,RIN 2105-AD41,Stage: Final Rule,Previous Stage: NPRM: Publication Date 2/23/2006; End of Comment Period 4/24/2006.,"Abstract: This rulemaking would expand accomodations provided to deaf, hard of hearing, and deaf-blind air travelers under the Air Carrier Access Act. The purpose of this rulemaking would be to improve access for air travelers who are deaf, hard of hearing and deaf-blind during all phases of air travel, from the airport to the flight itself. This rule would apply to certain foreign and domestic air carriers. Also, the rulemaking action would respond to a petition for rulemaking. This rulemaking is being incorporated into RIN 2105-AC29.",Regulatory Flexibility Act EU,NAFTA,,,,,Foreign,Prompting action: None, Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/11/2004,Docket Number: OST-2006-23999,3/26/07,11/15/07,11/20/07,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/07,1/30/08,1/17/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/07,4/30/08,4/18/08,NA,NA,NA,8/1/07,5/13/08,5/13/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: 73 FR 27614
16,Office of the Secretary,200806,Popular Title: SSI-TSA,Protection of Sensitive Security Information,Black,RIN 2105-AD59,Stage: Undetermined,Previous Stage: Interim Final Rule: Publication Date 05/18/2004; End of Comment Period 07/19/2004.,"Abstract: This rulemaking would publish a Final Rule addressing the May 2004 Interim Final Rule and respond to any comments. As of January 31, 2007, this rulemaking is on hold pending the receipt of additional information from DHS. The schedule cannot be further updated until this information is received.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/02/2002,Docket Number:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
17,Office of the Secretary,200806,Popular Title: State Reporting,Procedures for Transportation Workplace Drug and Alcohol Testing Programs: State Laws Requiring Drug and Alcohol Rule Violation Information,Red,RIN 2105-AD67,Stage: Interim Final Rule,Previous Stage: None,Abstract: The rulemaking would clarify 49 CFR Part 40.331 to specifically authorize employers to comply with state laws requiring transmission of information on violations of DOT drug/alcohol rules concerning commercial drivers to state safety and licensing agencies. The rule would authorize such reporting by third- party administrators with respect to owner-operators. This rulemaking has been downgraded and will not show up on next monthâs report.,,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/09/2007,Docket Number:,3/3/08,NA,3/3/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/8/08,9/8/08,NA,7/8/08,9/8/08,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessar,,,Additional coordination necessary,,,,,Federal Register Citation for Interim Final Rule: None
18,Office of the Secretary,200806,Popular Title: TIFIA Update,Credit Assistance for Surface Transportation Projects,Red,RIN 2105-AD70,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would amend the TIFIA rule to implement recent statutory changes and incorporate certain other changes that the DOT believes will improve the efficiency of the program and its usefulness to borrowers. This rulemaking would also extend applicability of the rule to the Maritime Administration.,,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/17/2007,Docket Number: OST-2000-7401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
19,Office of the Secretary,200806,Popular Title: Aviation Consumer,Enhancing Airline Passenger Protections,Green,RIN 2105-AD72,Stage: NPRM,Previous Stage: ANPRM: Publication Date 11/22/2007; End of Comment Period 1/22/2008.,"Abstract: This rulemaking would seek comment on whether the Department should adopt a rule to enhance airline passenger protections in the following ways: (1) require carriers to adopt contingency plans for lengthy tarmac delays and incorporate them in their contract of carriage, (2) require carriers to respond to consumer problems, (3) require carriers to give consumers accurate and timely information, (4) deem operating a chronically delayed flight to be unfair and deceptive, (5) require carriers to publish delay data, (6) require carriers to publish complaint data, (7) require on-time performance reporting for international flights, and (8) require carriers to audit their compliance with their customer service plan.",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/04/2007,Docket Number: DOT-OST-2007-0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
20,Pipeline and Hazardous Materials Safety Administration,200806,Popular Title: Packaging Requirements,Hazardous Materials: Miscellaneous Packaging Amendments,Green,RIN 2137-AD89,Stage: Final Rule,Previous Stage: NPRM: Publication Date 08/31/2006; End of Comment Period 11/30/2006.,"Abstract: This rulemaking would add provisions for Large Packagings and revise the specification  requirements for non-bulk packagings and portable tanks. This rulemaking would address issues raised through enforcement actions and requests for clarification of the regulations by packaging manufacturers, third-part labs, and shippers. Also, this action would address packaging closures, design modifications that may or may not require recertification. This rulemaking was just upgraded to significant by OMB and PHMSA is adjusting its schedule to accommodate this change.",EU NAFTA,,,,,,Foreign,Foreign Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/16/2003,Docket Number: PHMSA-2006-25736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
21,Pipeline Safety: Protecting Unusually Sensitive Areas from Rural Onshore Hazardous Liquid Gathering Lines and Low-Stress Lines,200806,Popular Title: Petroleum Gathering Lines and Low Stress Lines,Pipeline Safety: Protecting Unusually Sensitive Areas from Rural Onshore Hazardous Liquid Gathering Lines and Low-Stress Lines,Red,RIN 2137-AD98,Stage: Final Rule,Previous Stage: SNPRM: Publication Date 05/18/2007;End of Comment Period 06/18/2007,"Abstract: This rulemaking would establish limited safety rules for rural onshore hazardous liquid gathering pipelines and low stress pipelines that are within a defined buffer of an unusually sensitive area. These areas include drinking water and ecological resource areas, which are particularly vulnerable to a pipeline release. The safety requirements would address the most common threats to the integrity of these pipelines.",,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 02/04/2004,Docket Number: PHMSA-2005-23141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for Final Rule: None      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: None
22,Hazardous Materials: Enhancing Rail Transportation Safety and Security for Hazardous Materials Shipments,200806,Popular Title: Rail routing rule,Hazardous Materials: Enhancing Rail Transportation Safety and Security for Hazardous Materials Shipments,Red,RIN 2137-AE02,Stage: Interim Final Rule,Previous Stage: NPRM: Publication Date 12/21/2006; End of Comment Period: 02/20/2007,"Abstract: In consultation with the Federal Railroad Administration (FRA), PHMSA would revise the current requirements on the safe and secure transportation of hazardous materials transported in commerce by rail. It may require rail carriers to (1) compile annual data on certain shipments of hazardous materials and use the data to analyze safety and security risks along rail transportation routes where those materials are transported; (2) assess alternative routing options and make routing decisions based on those assessments; and (3) clarify the current security plan requirements to address en route storage and delays in transit. This rulemaking was scheduled to have a final rule published by 12/24/2007. However, to address matters raised by the Implementing Recommendations of the 9/11 Commission Act of 2007 (Pub.L110-53, 121 Stat. 266), PHMSA will first issue the rule as an IFR.",Regulatory Flexibility Act Information Collection,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: Final Rule : 05/03/2008 Rulemaking Project Initiated: 05/01/2004 Docket Number: PHMSA-RSPA-2004-18730,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Unanticipated issues requiring further analysis Federal Register Citation for Interim Final Rule: 73 FR 20751      ,,,,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Interim Final Rule: 73 FR 20751
23,Hazardous Materials: Requirements for Storage of Explosives During Transportation,200806,Popular Title: Storage of Explosives,Hazardous Materials: Requirements for Storage of Explosives During Transportation,Red,RIN 2137-AE06,Stage: ANPRM,Previous Stage:None,"Abstract: This rulemaking would address the current safety and security risks associated with the storage of explosives during transportation. The HMR require shipments stored during transportation to conform to the same requirements that apply when the shipments are actually moving and for the shipping company to have security plans covering its shipments. Otherwise, the HMR do not include specific requirements for facilities at which explosives or other high-hazard materials are stored during transportation. The HMR do not establish specific standards for storage facilities nor do they limit the amount of material that may be stored in a single location. Through this rulemaking, the agency will evaluate the adequacy of existing regulatory requirements and the need for additional, more specific requirements. In particular, the agency is considering whether current industry standards applicable to the storage of explosives should be incorporated by reference into the HMR.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 01/01/2005,Docket Number: PHMSA-2005-22987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for ANPRM: 70 FR 69493      ,,,Additional coordination necessary,,,,,Federal Register Citation for ANPRM: 70 FR 69493
24,Hazardous Materials: Enforcement Regulations,200806,Popular Title: Package Inspection Authority,Hazardous Materials: Enforcement Regulations,Red,RIN 2137-AE13,Stage: NPRM,Previous Stage:None,"Abstract: Pursuant to a mandate in SAFETEA-LU (section 7118 of P.L. 109-59), this rulemaking would establish procedural regulations to implement authority provided to DOT to open packages believed to contain hazardous materials; remove such packages from transportation; gather information; order the package transported to a facility for examination and analysis; obtain assistance from qualified persons; and issue emergency restrictions, prohibitions, recalls, or out-of-service orders to abate an imminent hazard.",EU NAFTA,Foreign,,,,,,Prompting action: Statute,Legal Deadline: Temporary Rule : 10/11/2005,NA,NA,NA,NA,NA,Final Rule : 08/10/2006 Rulemaking Project Initiated: 08/10/2005 Docket Number: PHMSA-2005-22356,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
25,Pipeline Safety: Distribution Integrity Management,200806,Popular Title: Distribution Integrity Management,Pipeline Safety: Distribution Integrity Management,Red,RIN 2137-AE15,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would establish integrity management program requirements appropriate for gas distribution pipeline operators. This rulemaking would require gas distribution pipeline operators to develop and implement programs to better assure the integrity of their pipeline systems.,Economically Significant Major,,,,,,Information Collection,Information Collection Prompting action: Statute Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 03/02/2006,Docket Number: PHMSA-04-19854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation Awaiting outcome of pending legislation,Awaiting outcome of pending legislation,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
26,Hazardous Materials: Revision of Requirements for Security Plans,200806,Popular Title: Security Plans,Hazardous Materials: Revision of Requirements for Security Plans,Green,RIN 2137-AE22,Stage: NPRM,Previous Stage:None,"Abstract: In response to two industry petitions for rulemaking, this rulemaking will reconsider and refine the list of hazardous materials for which security plans are currently required. The industry petitioners asked PHMSA to amend the security plan regulations to create a distinction between hazardous materials that present a significant security risk while in transportation and the vast majority of hazardous materials that pose no significant security risk in transportation.",EU NAFTA,,,,,,Foreign,Foreign Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/01/2006,Docket Number: PHMSA-2006-25885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: None      ,,,,,,,,Federal Register Citation for NPRM: None
27,Pipeline Safety: Standards for Increasing the Maximum Allowable Operating Pressure for Gas Transmission Pipelines,200806,Popular Title: MAOP for Gas Transmission Pipelines,Pipeline Safety: Standards for Increasing the Maximum Allowable Operating Pressure for Gas Transmission Pipelines,Yellow,RIN 2137-AE25,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would propose to allow operation of certain steel gas transmission pipelines at pressures based on higher stress levels, resulting in an increase of maximum allowable operating pressure (MAOP) over that currently allowed in the regulations. The rulemaking would also require a new pipeline to meet more rigorous design and construction standards as a condition for an operator to calculate the MAOP based on higher stress levels. The rulemaking would also require the operator of a new or existing pipeline operating at the increased MAOP to comply with added operation and maintenance requirements.",Economically Significant Major,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 05/04/2007,Docket Number: PHMSA-05-23447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: 73 FR 13167      ,,,,,,,,Federal Register Citation for NPRM: 73 FR 13167
28,Control Room Management/Human Factors,200806,Popular Title: Control Room Management/Human Factors,Control Room Management/Human Factors,Red,RIN 2137-AE28,Stage: NPRM,Previous Stage: None,"Abstract: This rulemaking would require operators of natural gas pipelines, hazardous liquid pipelines, and liquefied natural gas (LNG) facilities, to identify and employ specific procedures to improve control room operations, controller training, and controller qualifications. It would require operators to develop, implement, and submit to PHMSA (or the appropriate State), a human factors management plan designed to reduce risks associated with human factors. This would require operators to include in their plans a maximum limit on the hours of service for individuals employed as controllers. It would also require operators to periodically review their management of computer-based control system alarms and to verify that the control systems provide accurate and timely information to controllers. This rulemaking would further require each operator to validate the implementation of the program elements applicable to their individual control system.",,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/10/2007,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Lack of staffing Federal Register Citation for NPRM: None      ,,,,,,,Lack of staffing,Federal Register Citation for NPRM: None
29,Hazardous Materials; Combination Packages Containing Liquids Intended for Transport by Aircraft,200806,Popular Title: Air Packaging,Hazardous Materials; Combination Packages Containing Liquids Intended for Transport by Aircraft,Green,RIN 2137-AE32,Stage: ANPRM,Previous Stage: None,"Abstract: Incident data and testing conducted on behalf of DOT indicate many combination packagings authorized for the transportation of hazardous materials may not withstand conditions normally incident to air transportation. PHMSA is considering measures to reduce the incidence of package failures and to minimize the consequences of failures should they occur. PHMSA is soliciting comments on how to accomplish these goals, including measures to verify packaging integrity, such as performance testing, and revisions to packaging requirements, such as the addition of liners or absorbent material.",EU NAFTA,Foreign,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/04/2007,Docket Number: Dates for ANPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for ANPRM: None      ,,,,,,,,Federal Register Citation for ANPRM: None
30,Research and Innovative Technology Administration,200806,"Popular Title: Data on Delayed, Diverted & Cancelled Flights",Revision of Airline Service Quality Performance Reports and Disclosure Requirements,Green,RIN 2139-AA12,Stage: Final Rule,Previous Stage: NPRM: Publication Date 11/22/2007; End of Comment Period 1/22/2008.,"Abstract: This rulemaking would provide for the collection of additional aviation data on delayed, diverted and cancelled flights. The NPRM was inadvertently published under RIN 2139-AA13.",Information Collection,,,,,,Information Collection,Prompting action:, None Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 09/08/2007,Docket Number: OST 2007-28522,4/21/08,NA,3/20/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/21/08,NA,5/5/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/21/08,NA,5/21/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A     ,,,,,,,,Federal Register Citation for Final Rule: 73 FR 29426
